"stid","seq","life_comp","treatment","expunge","white","female","age_enroll","income","income_lag","house_sat","job_sat","unemployed","unemploy_lag","ps_income","ps_employed","local_unemploy","married","dependent","year"
"KSSTID0173",3,-1.83843763600257,0,0,1,1,42,8.95662291587813,9.06833085569804,4,4,0,0,7686.1,1,2.183333333,1,1,2022
"KSSTID0173",4,-0.99117049718729,0,0,1,1,42,9.03770931030082,8.95662291587813,4,4,0,0,7686.1,1,2.216666667,1,1,2022
"KSSTID0173",5,-0.452517097239083,0,0,1,1,42,9.22007978949959,9.03770931030082,4,4,0,0,7686.1,1,2.883333333,1,1,2022
"KSSTID0173",6,-1.01439681958245,0,0,1,1,42,9.31563598552791,9.22007978949959,3,4,0,0,7686.1,1,2.383333333,1,1,2022
"KSSTID0174",1,1.9932593626463,0,0,1,1,41,8.45662119321516,8.77524200385456,3,4,0,0,6471.01,0,2.933333333,0,1,2021
"KSSTID0174",2,0.966312318290755,0,0,1,1,41,6.99530817599,8.45662119321516,2,3,0,0,6471.01,0,3.111111111,0,1,2021
"KSSTID0174",3,2.79973618614976,0,0,1,1,41,8.65021770559959,6.99530817599,2,3,0,0,6471.01,0,2.511111111,0,1,2022
"KSSTID0174",4,4.67109212877121,0,0,1,1,41,8.62447685663591,8.65021770559959,2,2,0,0,6471.01,0,2.4,1,1,2022
"KSSTID0174",5,-1.2441203025148,0,0,1,1,41,8.38420793534628,8.62447685663591,3,2,0,0,6471.01,0,2.922222222,1,1,2022
"KSSTID0174",6,2.46482472147797,0,0,1,1,41,8.84742600324743,8.38420793534628,3,4,0,0,6471.01,0,2.422222222,1,1,2022
"KSSTID0175",1,1.22791296329394,0,0,1,1,46,0,0,1,2,1,1,0,1,5.066666667,0,1,2021
"KSSTID0175",2,-0.340885074932659,0,0,1,1,46,0,0,2,1,1,1,0,1,4.633333333,0,1,2021
"KSSTID0175",3,0.480971985934422,0,0,1,1,46,0,0,2,2,1,1,0,1,3.366666667,1,1,2022
"KSSTID0175",4,1.17800054268451,0,0,1,1,46,0,0,3,1,1,1,0,1,2.966666667,1,1,2022
"KSSTID0175",5,1.61989040596986,0,1,1,1,46,0,0,2,,1,1,0,1,3.333333333,1,1,2022
"KSSTID0175",6,0.307501948889887,0,1,1,1,46,0,0,2,3,1,1,0,1,2.866666667,1,1,2022
"KSSTID0176",1,1.16219247279924,1,0,1,1,36,0,6.08859125783871,2,1,1,0,439.8,1,3.4,0,0,2021
"KSSTID0176",2,3.36725943986529,1,0,1,1,36,0,0,2,1,1,1,439.8,1,3.333333333,0,0,2021
"KSSTID0176",3,1.62426013231103,1,0,1,1,36,0,0,2,1,1,1,439.8,1,2.466666667,1,0,2022
"KSSTID0176",4,2.13174972614582,1,0,1,1,36,0,0,1,1,1,1,439.8,1,2.4,1,0,2022
"KSSTID0176",5,2.19138607435942,1,0,1,1,36,0,0,3,1,1,1,439.8,1,2.9,1,0,2022
"KSSTID0176",6,2.53191276259451,1,0,1,1,36,0,0,2,1,1,1,439.8,1,2.333333333,0,0,2022
"KSSTID0177",1,-0.474531660789024,1,0,1,1,58,0,8.59264197856137,4,1,1,0,5390.84,1,3.066666667,0,0,2021
"KSSTID0177",2,-2.61699855980602,1,1,1,1,58,6.66461308116124,0,4,3,0,1,5390.84,1,3.15,0,0,2021
"KSSTID0177",3,-3.13556410244524,1,1,1,1,58,7.90802312244844,6.66461308116124,4,4,0,0,5390.84,1,2.75,0,0,2022
"KSSTID0177",4,-2.21363792943449,1,1,1,1,58,8.05376628802012,7.90802312244844,4,3,0,0,5390.84,1,2.416666667,0,0,2022
"KSSTID0177",5,-2.82554318652943,1,1,1,1,58,7.86015805093465,8.05376628802012,4,4,0,0,5390.84,1,2.9,1,0,2022
"KSSTID0177",6,-3.02889674939628,1,1,1,1,58,8.31848368268069,7.86015805093465,4,4,0,0,5390.84,1,2.483333333,0,0,2022
"KSSTID0178",1,0.387632271478696,1,0,0,0,35,0,7.35890095958228,3,2,1,0,1569.11,0,5.333333333,0,0,2021
"KSSTID0178",2,3.26485750441445,1,1,0,0,35,0,0,2,2,1,1,1569.11,0,4.8,0,0,2021
"KSSTID0178",3,0.28529488448552,1,1,0,0,35,0,0,2,2,1,1,1569.11,0,3.833333333,1,1,2022
"KSSTID0178",4,3.83372367375785,1,1,0,0,35,0,0,2,3,1,1,1569.11,0,3.133333333,1,1,2022
"KSSTID0178",5,2.55968472712457,1,1,0,0,35,0,0,1,2,1,1,1569.11,0,3.666666667,1,1,2022
"KSSTID0178",6,3.34980856109077,1,1,0,0,35,0,0,1,2,1,1,1569.11,0,3.2,1,1,2022
"KSSTID0179",1,-0.997876719650543,1,0,1,0,31,0,0,3,3,1,1,0,1,3.766666667,1,1,2021
"KSSTID0179",2,-0.80280366669032,1,1,1,0,31,8.02491123285148,0,4,4,0,1,0,1,3.983333333,1,1,2021
"KSSTID0179",3,-0.638975264135621,1,1,1,0,31,8.38143761283724,8.02491123285148,3,2,0,0,0,1,2.933333333,1,1,2022
"KSSTID0179",4,-0.183762894841212,1,1,1,0,31,6.39298856598288,8.38143761283724,3,3,0,0,0,1,2.95,1,1,2022
"KSSTID0179",5,-0.490789280840805,1,1,1,0,31,9.17681047536613,6.39298856598288,3,3,0,0,0,1,3.45,1,1,2022
"KSSTID0179",6,-1.14142712189301,1,1,1,0,31,7.00893004660661,9.17681047536613,3,4,0,0,0,1,2.833333333,1,1,2022
"KSSTID0180",1,-0.223055796202995,0,0,1,0,27,0,7.48498081542109,3,1,1,0,1780.09,1,3.344444444,0,0,2021
"KSSTID0180",2,-1.47660590104524,0,0,1,0,27,7.79630475587457,0,,,0,1,1780.09,1,3.5,0,0,2021
"KSSTID0180",3,-1.44952646415204,0,0,1,0,27,7.69948002290308,7.79630475587457,,,0,0,1780.09,1,2.733333333,1,0,2022
"KSSTID0180",4,1.4294709767025,0,0,1,0,27,0,7.69948002290308,,,1,0,1780.09,1,2.633333333,0,0,2022
"KSSTID0180",5,-2.13348443162099,0,0,1,0,27,0,0,4,3,1,1,1780.09,1,3.3,0,0,2022
"KSSTID0180",6,-1.5699404829168,0,0,1,0,27,0,0,4,4,1,1,1780.09,1,2.677777778,0,0,2022
"KSSTID0181",1,1.24620527114464,0,0,1,1,28,8.46701085862962,8.42900002547997,3,2,0,0,4576.92,0,3.533333333,0,1,2021
"KSSTID0181",2,0.667792836796881,0,0,1,1,28,8.15638399895129,8.46701085862962,1,2,0,0,4576.92,0,3.533333333,0,1,2021
"KSSTID0181",3,1.34281974005337,0,0,1,1,28,8.43297427551179,8.15638399895129,2,3,0,0,4576.92,0,3.066666667,1,1,2022
"KSSTID0181",4,1.06100008095853,0,0,1,1,28,8.56906241992189,8.43297427551179,3,3,0,0,4576.92,0,2.7,1,1,2022
"KSSTID0181",5,1.2826101643789,0,0,1,1,28,6.51497932198996,8.56906241992189,3,2,0,0,4576.92,0,3.166666667,1,1,2022
"KSSTID0181",6,0.731058418128379,0,0,1,1,28,8.02025074875884,6.51497932198996,3,3,0,0,4576.92,0,2.8,1,1,2022
"KSSTID0182",1,1.2314858532552,0,0,1,0,44,0,0,1,3,1,1,0,1,2.333333333,1,1,2021
"KSSTID0182",2,2.1247041503091,0,0,1,0,44,0,0,1,1,1,1,0,1,2.633333333,1,1,2021
"KSSTID0182",3,2.42027560770391,0,0,1,0,44,0,0,1,1,1,1,0,1,1.933333333,1,1,2022
"KSSTID0182",4,0.814648516536304,0,0,1,0,44,0,0,1,1,1,1,0,1,2.033333333,1,1,2022
"KSSTID0182",5,2.41163754641553,0,0,1,0,44,0,0,1,1,1,1,0,1,3.1,1,1,2022
"KSSTID0182",6,2.45212194874693,0,0,1,0,44,0,0,1,1,1,1,0,1,2.2,1,1,2022
"KSSTID0183",1,0.555911244666675,1,0,1,1,41,7.33776990001151,0,4,1,0,1,0,1,3.45,1,0,2021
"KSSTID0183",2,0.362741722722711,1,0,1,1,41,7.71035309922693,7.33776990001151,2,3,0,0,0,1,3.533333333,1,0,2021
"KSSTID0183",3,-0.280670366674021,1,0,1,1,41,8.07441243436708,7.71035309922693,4,4,0,0,0,1,2.8,1,0,2022
"KSSTID0183",4,2.47552799360922,1,0,1,1,41,7.93088583180231,8.07441243436708,3,3,0,0,0,1,2.616666667,1,0,2022
"KSSTID0183",5,2.36017914617159,1,0,1,1,41,8.02905166044947,7.93088583180231,2,3,0,0,0,1,3.266666667,1,0,2022
"KSSTID0183",6,1.27945365665222,1,0,1,1,41,8.03780486331739,8.02905166044947,2,2,0,0,0,1,2.616666667,1,0,2022
"KSSTID0184",1,-1.45352351382004,0,0,1,0,30,9.56882148381121,9.28447798654771,4,3,0,0,10768.55,1,2.766666667,1,1,2021
"KSSTID0184",2,-1.95900072252146,0,0,1,0,30,9.7361481999152,9.56882148381121,3,3,0,0,10768.55,1,2.933333333,1,1,2021
"KSSTID0184",3,-2.3150910434022,0,0,1,0,30,9.74067034326325,9.7361481999152,3,3,0,0,10768.55,1,2.183333333,1,1,2022
"KSSTID0184",4,-0.611154435937228,0,0,1,0,30,9.89185718120495,9.74067034326325,3,3,0,0,10768.55,1,2.216666667,1,1,2022
"KSSTID0184",5,2.77386775263596,0,0,1,0,30,9.91663129387352,9.89185718120495,3,3,0,0,10768.55,1,2.883333333,1,1,2022
"KSSTID0184",6,0.791417061556971,0,0,1,0,30,10.0571193834989,9.91663129387352,3,3,0,0,10768.55,1,2.383333333,1,1,2022
"KSSTID0185",1,0.0396553501099373,1,0,1,1,59,8.86672548726908,8.35358661181795,1,1,0,0,4244.38,1,2.188888889,1,0,2021
"KSSTID0185",2,0.270798920147369,1,1,1,1,59,8.00559059922177,8.86672548726908,3,1,0,0,4244.38,1,2.633333333,1,0,2021
"KSSTID0185",3,0.729548392105855,1,1,1,1,59,8.98235135030835,8.00559059922177,2,3,0,0,4244.38,1,2.255555556,0,0,2022
"KSSTID0185",4,2.70472711274904,1,1,1,1,59,8.58893321934449,8.98235135030835,3,2,0,0,4244.38,1,2.288888889,1,0,2022
"KSSTID0185",5,0.886856314383478,1,1,1,1,59,0,8.58893321934449,,1,1,0,4244.38,1,2.855555556,0,0,2022
"KSSTID0185",6,2.00044198331567,1,1,1,1,59,0,0,1,1,1,1,4244.38,1,2.333333333,1,0,2022
"KSSTID0186",1,2.04519356099831,1,0,1,1,57,8.22168053984927,5.06915574290826,3,1,0,0,158.04,1,2.216666667,0,0,2021
"KSSTID0186",2,3.27936783857821,1,1,1,1,57,7.05459645219409,8.22168053984927,3,1,0,0,158.04,1,1.583333333,0,0,2021
"KSSTID0186",3,1.34627951587249,1,1,1,1,57,8.07713663853845,7.05459645219409,2,2,0,0,158.04,1,2.05,1,0,2022
"KSSTID0186",4,0.609815582359933,1,1,1,1,57,8.72790458268542,8.07713663853845,3,3,0,0,158.04,1,2.116666667,0,0,2022
"KSSTID0186",5,0.405749989446436,1,1,1,1,57,6.94197311396831,8.72790458268542,2,,0,0,158.04,1,2.6,0,0,2022
"KSSTID0186",6,-0.49112365699786,1,1,1,1,57,8.30579291712161,6.94197311396831,,,0,0,158.04,1,2.283333333,0,0,2022
"KSSTID0187",1,-2.93718034142003,0,0,1,0,44,0,0,4,4,1,1,0,0,2.216666667,0,0,2021
"KSSTID0187",2,-3.39996370379337,0,0,1,0,44,0,0,4,4,1,1,0,0,3,1,1,2022
"KSSTID0187",3,-3.78254394921906,0,0,1,0,44,0,0,4,,1,1,0,0,2.666666667,1,1,2022
"KSSTID0187",4,-2.52806306553419,0,0,1,0,44,0,0,4,4,1,1,0,0,2.583333333,1,1,2022
"KSSTID0187",5,-3.445728953531,0,0,1,0,44,0,0,4,4,1,1,0,0,3.383333333,1,1,2023
"KSSTID0187",6,-1.82349182351404,0,0,1,0,44,0,0,4,,1,1,0,0,2.95,1,1,2023
"KSSTID0188",1,-2.10957176762282,0,0,1,0,39,0,0,1,4,1,1,0,1,2.766666667,1,1,2021
"KSSTID0188",2,-2.53767901158039,0,0,1,0,39,0,0,4,4,1,1,0,1,1.833333333,1,1,2021
"KSSTID0188",3,-1.17746155368918,0,0,1,0,39,0,0,4,3,1,1,0,1,2.183333333,1,1,2022
"KSSTID0188",4,-1.94129279443484,0,0,1,0,39,0,0,4,3,1,1,0,1,2.216666667,1,1,2022
"KSSTID0188",5,-1.41775744995399,0,0,1,0,39,0,0,4,3,1,1,0,1,2.883333333,1,1,2022
"KSSTID0188",6,-1.79955085170701,0,0,1,0,39,0,0,4,3,1,1,0,1,2.383333333,1,1,2022
"KSSTID0189",1,-0.72788758318276,1,0,1,1,41,8.46731783864259,8.91746349653619,4,2,0,0,7460.14,1,3.2,1,1,2021
"KSSTID0189",2,-2.27799467598075,1,1,1,1,41,9.52141787457745,8.46731783864259,4,4,0,0,7460.14,1,2.216666667,1,1,2021
"KSSTID0189",3,-1.48484035848635,1,1,1,1,41,9.5523621811941,9.52141787457745,4,4,0,0,7460.14,1,3,1,1,2022
"KSSTID0189",4,-1.85176527459581,1,1,1,1,41,9.5523621811941,9.5523621811941,4,4,0,0,7460.14,1,2.666666667,0,1,2022
"KSSTID0189",5,-1.70000640133973,1,1,1,1,41,9.70039659727331,9.5523621811941,4,4,0,0,7460.14,1,3.083333333,1,1,2022
"KSSTID0189",6,-2.47994619438305,1,1,1,1,41,9.70494941488862,9.70039659727331,4,4,0,0,7460.14,1,2.583333333,1,1,2022
"KSSTID0190",1,-1.53627307028666,0,0,0,1,38,8.8896763249081,8.92243560806383,3,3,0,0,7497.33,1,3.4,0,1,2021
"KSSTID0190",2,-2.1662135859202,0,0,0,1,38,9.22197838680015,8.8896763249081,2,4,0,0,7497.33,1,2,0,1,2021
"KSSTID0190",3,-1.14100809477044,0,0,0,1,38,9.91302245057438,9.22197838680015,2,2,0,0,7497.33,1,2.466666667,1,1,2022
"KSSTID0190",4,-1.88629745784163,0,0,0,1,38,10.1854613638208,9.91302245057438,2,3,0,0,7497.33,1,2.4,1,1,2022
"KSSTID0190",5,-1.94445956732988,0,0,0,1,38,10.18035194935,10.1854613638208,3,3,0,0,7497.33,1,2.9,1,1,2022
"KSSTID0190",6,-1.81949477384605,0,0,0,1,38,10.2001975008073,10.18035194935,3,3,0,0,7497.33,1,2.333333333,1,1,2022
"KSSTID0191",1,0.0210700393351588,0,0,1,1,52,8.07823851572081,8.84472270366405,4,1,0,0,6936.68,1,3.4,1,0,2021
"KSSTID0191",2,0.389959962201693,0,0,1,1,52,7.74675019368892,8.07823851572081,3,2,0,0,6936.68,1,2.366666667,1,0,2021
"KSSTID0191",3,0.106057049623467,0,0,1,1,52,8.88015155327328,7.74675019368892,3,4,0,0,6936.68,1,2.816666667,1,0,2022
"KSSTID0191",4,-0.593577830948081,0,0,1,1,52,9.06221848241705,8.88015155327328,2,3,0,0,6936.68,1,2.5,1,0,2022
"KSSTID0191",5,-1.88796168420245,0,0,1,1,52,9.1972176443895,9.06221848241705,3,3,0,0,6936.68,1,2.916666667,1,0,2022
"KSSTID0191",6,-2.4897060755992,0,0,1,1,52,8.47934178034082,9.1972176443895,3,2,0,0,6936.68,1,2.55,1,0,2022
"KSSTID0192",1,-3.24187390411245,1,0,1,0,59,9.00232924579554,8.84168682734928,1,3,0,0,6915.65,1,3.344444444,0,0,2021
"KSSTID0192",2,-3.58747089625883,1,1,1,0,59,0,9.00232924579554,4,4,1,0,6915.65,1,2.188888889,0,0,2021
"KSSTID0192",3,-3.78254394921906,1,1,1,0,59,8.9514893289129,0,4,3,0,1,6915.65,1,2.733333333,0,1,2022
"KSSTID0192",4,0.214303524716117,1,1,1,0,59,8.96669559940585,8.9514893289129,4,3,0,0,6915.65,1,2.633333333,0,1,2022
"KSSTID0192",5,-3.78254394921906,1,1,1,0,59,9.12264075820594,8.96669559940585,3,4,0,0,6915.65,1,3.3,1,1,2022
"KSSTID0192",6,-3.58747089625883,1,1,1,0,59,9.18092288974849,9.12264075820594,3,4,0,0,6915.65,1,2.677777778,1,1,2022
"KSSTID0193",1,-1.69521632196523,1,0,0,1,41,7.46173234200405,7.61000589722898,2,4,0,0,2017.29,1,5.066666667,0,1,2021
"KSSTID0193",2,-3.00225173737817,1,1,0,1,41,0,7.46173234200405,3,4,1,0,2017.29,1,3.066666667,0,1,2021
"KSSTID0193",3,-1.77494566007199,1,1,0,1,41,0,0,4,4,1,1,2017.29,1,3.366666667,0,1,2022
"KSSTID0193",4,-1.50478941320956,1,1,0,1,41,0,0,2,2,1,1,2017.29,1,2.966666667,1,1,2022
"KSSTID0193",5,-1.66976281091672,1,1,0,1,41,0,0,4,3,1,1,2017.29,1,3.333333333,1,1,2022
"KSSTID0193",6,-1.89493551913,1,1,0,1,41,0,0,2,2,1,1,2017.29,1,2.866666667,1,1,2022
"KSSTID0194",1,-3.75243916138182,0,0,1,0,42,8.13879251505662,0,4,,0,1,0,1,3.066666667,1,0,2021
"KSSTID0194",2,-3.48149607084673,0,0,1,0,42,5.04683863905647,8.13879251505662,4,1,0,0,0,1,3.366666667,1,1,2022
"KSSTID0194",3,1.59180226329102,0,0,1,0,42,0,5.04683863905647,4,,1,0,0,1,2.966666667,1,1,2022
"KSSTID0194",4,-3.48149607084673,0,0,1,0,42,7.72364650236079,0,4,4,0,1,0,1,2.866666667,1,1,2022
"KSSTID0194",5,-3.78254394921906,0,0,1,0,42,0,7.72364650236079,4,,1,0,0,1,3.266666667,1,1,2023
"KSSTID0194",6,2.37050712226443,0,0,1,0,42,0,0,4,,1,1,0,1,3.033333333,1,1,2023
"KSSTID0195",1,0.642248060920163,1,0,0,1,29,8.31675491338751,7.65968067191089,2,2,0,0,2120.08,0,5.066666667,0,1,2021
"KSSTID0195",2,-0.740749688836277,1,1,0,1,29,7.49637493018815,8.31675491338751,2,3,0,0,2120.08,0,3.066666667,0,1,2021
"KSSTID0195",3,1.25762937872161,1,1,0,1,29,7.30175490898102,7.49637493018815,1,2,0,0,2120.08,0,3.366666667,0,1,2022
"KSSTID0195",4,-2.7584551454129,1,1,0,1,29,8.51855027016818,7.30175490898102,3,3,0,0,2120.08,0,2.966666667,0,1,2022
"KSSTID0195",5,0.293750150589916,1,1,0,1,29,8.33521797463965,8.51855027016818,3,2,0,0,2120.08,0,3.333333333,1,1,2022
"KSSTID0195",6,-0.497734807959491,1,1,0,1,29,8.57788181118476,8.33521797463965,2,2,0,0,2120.08,0,2.866666667,0,1,2022
"KSSTID0196",1,2.22531566888583,1,0,1,0,55,9.41455958218795,9.30550872354154,4,2,0,0,10997.44,0,3.4,1,0,2021
"KSSTID0196",2,3.1985511743864,1,1,1,0,55,9.80422175959948,9.41455958218795,3,2,0,0,10997.44,0,2,1,0,2021
"KSSTID0196",3,2.46771126983622,1,1,1,0,55,9.39784016519891,9.80422175959948,4,3,0,0,10997.44,0,2.466666667,1,0,2022
"KSSTID0196",4,1.55399899840711,1,1,1,0,55,9.62661616679786,9.39784016519891,4,3,0,0,10997.44,0,2.4,1,0,2022
"KSSTID0196",5,2.24373929983399,1,1,1,0,55,9.55807254829939,9.62661616679786,3,3,0,0,10997.44,0,2.9,1,0,2022
"KSSTID0196",6,-0.219482906241738,1,1,1,0,55,9.37691103211623,9.55807254829939,3,4,0,0,10997.44,0,2.333333333,1,0,2022
"KSSTID0197",1,-1.53363095916801,1,0,1,1,41,9.68340555986486,9.87424307089069,4,4,0,0,19422.58,1,3.233333333,1,1,2021
"KSSTID0197",2,-2.29034442981617,1,1,1,1,41,9.73656127788673,9.68340555986486,4,4,0,0,19422.58,1,2.1,1,1,2021
"KSSTID0197",3,-1.34667130571977,1,1,1,1,41,9.7037644635087,9.73656127788673,4,4,0,0,19422.58,1,2.866666667,1,1,2022
"KSSTID0197",4,-1.89864721167704,1,1,1,1,41,9.72434294389399,9.7037644635087,4,4,0,0,19422.58,1,2.466666667,1,1,2022
"KSSTID0197",5,-2.42837467999696,1,1,1,1,41,9.72434294389399,9.72434294389399,4,4,0,0,19422.58,1,2.766666667,1,1,2022
"KSSTID0197",6,-1.72680048111198,1,1,1,1,41,9.77866328549053,9.72434294389399,4,4,0,0,19422.58,1,2.466666667,1,1,2022
"KSSTID0198",1,-1.74647679078671,0,0,1,0,29,9.39264026186875,9.47231071271206,2,3,0,0,12993.88,1,5.066666667,0,1,2021
"KSSTID0198",2,-2.72877964986658,0,0,1,0,29,9.55504293208987,9.39264026186875,3,3,0,0,12993.88,1,3.066666667,0,1,2021
"KSSTID0198",3,-2.13482500034473,0,0,1,0,29,9.36868083382437,9.55504293208987,3,3,0,0,12993.88,1,3.366666667,1,1,2022
"KSSTID0198",4,-1.86001747669357,0,0,1,0,29,9.3780600043441,9.36868083382437,3,2,0,0,12993.88,1,2.966666667,1,1,2022
"KSSTID0198",5,-0.909895179446017,0,0,1,0,29,9.48388497975204,9.3780600043441,3,2,0,0,12993.88,1,3.333333333,1,1,2022
"KSSTID0198",6,-1.21674932246679,0,0,1,0,29,9.37087804007115,9.48388497975204,3,2,0,0,12993.88,1,2.866666667,1,1,2022
"KSSTID0199",1,-0.894764511906182,0,0,1,0,58,10.4503084047063,10.6812938456797,4,4,0,0,43532.84,1,2.533333333,0,0,2021
"KSSTID0199",2,-0.69638075088097,0,0,1,0,58,11.053012988345,10.4503084047063,4,3,0,0,43532.84,1,1.7,0,0,2021
"KSSTID0199",3,-0.269364505823362,0,0,1,0,58,10.5851690021039,11.053012988345,4,3,0,0,43532.84,1,1.933333333,1,0,2022
"KSSTID0199",4,-1.08007768365026,0,0,1,0,58,10.4802135509461,10.5851690021039,4,3,0,0,43532.84,1,2.066666667,1,0,2022
"KSSTID0199",5,-1.09340532224349,0,0,1,0,58,10.4802135509461,10.4802135509461,4,3,0,0,43532.84,1,2.533333333,1,0,2022
"KSSTID0199",6,0.701102698045274,0,0,1,0,58,11.3654205530265,10.4802135509461,4,3,0,0,43532.84,1,2.033333333,1,0,2022
"KSSTID0200",1,-0.0891650710908818,1,0,0,0,34,9.30328320637375,9.28395879574922,3,2,0,0,10762.96,0,5.066666667,1,0,2021
"KSSTID0200",2,-0.310780287095427,1,1,0,0,34,9.61520329880959,9.30328320637375,3,3,0,0,10762.96,0,3.066666667,1,0,2021
"KSSTID0200",3,0.0842276391086912,1,1,0,0,34,9.20772495475236,9.61520329880959,3,3,0,0,10762.96,0,3.366666667,1,0,2022
"KSSTID0200",4,-1.48293682747009,1,1,0,0,34,9.38722886302791,9.20772495475236,3,3,0,0,10762.96,0,2.966666667,1,0,2022
"KSSTID0200",5,-0.257444044278861,1,1,0,0,34,9.59467376994874,9.38722886302791,2,3,0,0,10762.96,0,3.333333333,1,0,2022
"KSSTID0200",6,-0.227339256441629,1,1,0,0,34,9.706778997419,9.59467376994874,3,3,0,0,10762.96,0,2.866666667,1,0,2022
"KSSTID0201",1,-2.35153189024845,1,0,0,0,57,9.31027620058878,9.28565654253561,4,4,0,0,10781.25,1,2.188888889,1,1,2021
"KSSTID0201",2,-1.22955772985166,1,0,0,0,57,9.44153145486969,9.31027620058878,4,4,0,0,10781.25,1,1.666666667,1,1,2021
"KSSTID0201",3,-1.36085858234451,1,1,0,0,57,9.28739400141847,9.44153145486969,4,4,0,0,10781.25,1,2.255555556,1,1,2022
"KSSTID0201",4,-2.91150294899138,1,1,0,0,57,9.36742958721896,9.28739400141847,4,,0,0,10781.25,1,2.288888889,1,1,2022
"KSSTID0201",5,-3.37864091241447,1,1,0,0,57,9.47662003816753,9.36742958721896,,,0,0,10781.25,1,2.855555556,1,1,2022
"KSSTID0201",6,-0.649380567073423,1,1,0,0,57,9.42149231043801,9.47662003816753,4,4,0,0,10781.25,1,2.333333333,1,1,2022
"KSSTID0202",1,-0.34926860012789,1,0,1,0,35,9.59450489140401,9.61430101561166,2,2,0,0,14976.45,1,2.166666667,0,0,2021
"KSSTID0202",2,0.17203442311545,1,1,1,0,35,9.72463118503302,9.59450489140401,3,2,0,0,14976.45,1,1.466666667,0,0,2021
"KSSTID0202",3,0.52866218415988,1,1,1,0,35,9.49412510967552,9.72463118503302,3,2,0,0,14976.45,1,1.766666667,0,0,2022
"KSSTID0202",4,-3.38577642716863,1,1,1,0,35,9.83992615385888,9.49412510967552,2,4,0,0,14976.45,1,2.066666667,1,0,2022
"KSSTID0202",5,0.357532616225637,1,1,1,0,35,9.70734979001468,9.83992615385888,4,4,0,0,14976.45,1,2.6,1,0,2022
"KSSTID0202",6,0.105668677213907,1,1,1,0,35,9.80687091969356,9.70734979001468,3,3,0,0,14976.45,1,2.366666667,1,0,2022
"KSSTID0203",1,1.0978702200957,1,0,1,0,43,7.24779258176785,4.30487557548547,4,3,0,0,73.06,0,2.466666667,1,0,2021
"KSSTID0203",2,0.888062351493512,1,0,1,0,43,0,7.24779258176785,4,2,1,0,73.06,0,1.6,0,0,2021
"KSSTID0203",3,-1.77684919108825,1,1,1,0,43,6.37357572951784,0,4,3,0,1,73.06,0,1.933333333,1,0,2022
"KSSTID0203",4,-2.54537514172293,1,1,1,0,43,7.85860974324193,6.37357572951784,4,4,0,0,73.06,0,2.2,1,0,2022
"KSSTID0203",5,-2.218428008809,1,1,1,0,43,7.93685670488612,7.85860974324193,4,4,0,0,73.06,0,2.833333333,0,0,2022
"KSSTID0203",6,-2.1067908539184,1,1,1,0,43,7.96376621322991,7.93685670488612,4,4,0,0,73.06,0,2.166666667,0,0,2022
"KSSTID0204",1,2.18667566873401,0,0,0,0,50,9.19716829988363,8.84487259844972,3,2,1,0,6937.72,0,2.8,0,0,2021
"KSSTID0204",2,2.25107098825749,0,0,0,0,50,0,9.19716829988363,4,1,1,1,6937.72,0,1.866666667,0,0,2021
"KSSTID0204",3,2.64178518905463,0,0,0,0,50,0,0,4,3,1,1,6937.72,0,2.366666667,1,0,2022
"KSSTID0204",4,2.52824963573194,0,0,0,0,50,0,0,2,1,1,1,6937.72,0,2.333333333,0,0,2022
"KSSTID0204",5,3.2571142683567,0,0,0,0,50,0,0,2,1,1,1,6937.72,0,3,1,0,2022
"KSSTID0204",6,3.58489021827433,0,0,0,0,50,0,0,2,1,1,1,6937.72,0,2.4,1,0,2022
"KSSTID0205",1,0.0764612278262481,1,0,1,1,26,8.63243255022353,8.46498368796363,2,3,0,0,4744.65,1,2.8,1,1,2021
"KSSTID0205",2,-0.20014419218734,1,1,1,1,26,0,8.63243255022353,3,4,1,0,4744.65,1,1.866666667,1,1,2021
"KSSTID0205",3,-1.96469135980882,1,1,1,1,26,0,0,3,4,1,1,4744.65,1,2.366666667,1,1,2022
"KSSTID0205",4,1.55839189997297,1,1,1,1,26,0,0,3,4,1,1,4744.65,1,2.333333333,1,1,2022
"KSSTID0205",5,2.00204135910463,1,1,1,1,26,0,0,4,4,1,1,4744.65,1,3,1,1,2022
"KSSTID0205",6,0.0942445696369334,1,1,1,1,26,0,0,2,4,1,1,4744.65,1,2.4,1,1,2022
"KSSTID0206",1,0.92283102819196,1,0,0,0,34,0,9.1101509078008,2,1,1,0,9045.66,0,5.066666667,1,0,2021
"KSSTID0206",2,-0.355753560576228,1,1,0,0,34,0,0,2,3,1,1,9045.66,0,3.066666667,0,0,2021
"KSSTID0206",3,-0.479054127699232,1,1,0,0,34,0,0,2,1,1,1,9045.66,0,3.366666667,1,0,2022
"KSSTID0206",4,-1.34574052687716,1,1,0,0,34,9.29004117505316,0,2,3,0,1,9045.66,0,2.966666667,1,0,2022
"KSSTID0206",5,0.234327418588113,1,1,0,0,34,9.42261062263161,9.29004117505316,3,4,0,0,9045.66,0,3.333333333,1,0,2022
"KSSTID0206",6,2.04552602403447,1,1,0,0,34,9.36135270376549,9.42261062263161,3,,0,0,9045.66,0,2.866666667,1,0,2022
"KSSTID0207",1,0.405749989446436,1,0,1,0,37,9.01078150265067,7.91134601285638,2,3,0,0,2727.06,0,3.033333333,0,0,2021
