"stid","seq","moved_uty","treatment","expunge","white","female","age_enroll","income","income_lag","house_sat","move_deter","unemployed","unemploy_lag","ps_employed","ps_moved","local_unemploy","married","dependent","year"
"KSSTID0189",3,0,1,1,1,1,41,9.5523621811941,9.52141787457745,4,0,0,0,1,0,3,1,1,2022
"KSSTID0189",4,0,1,1,1,1,41,9.5523621811941,9.5523621811941,4,0,0,0,1,0,2.666666667,1,1,2022
"KSSTID0189",5,0,1,1,1,1,41,9.70039659727331,9.5523621811941,4,0,0,0,1,0,3.083333333,1,1,2022
"KSSTID0189",6,0,1,1,1,1,41,9.70494941488862,9.70039659727331,4,0,0,0,1,0,2.583333333,1,1,2022
"KSSTID0190",1,0,0,0,0,1,38,8.8896763249081,8.92243560806383,3,0,0,0,1,0,3.4,0,1,2021
"KSSTID0190",2,0,0,0,0,1,38,9.22197838680015,8.8896763249081,2,0,0,0,1,0,2,0,1,2021
"KSSTID0190",3,0,0,0,0,1,38,9.91302245057438,9.22197838680015,2,0,0,0,1,0,2.466666667,1,1,2022
"KSSTID0190",4,1,0,0,0,1,38,10.1854613638208,9.91302245057438,2,0,0,0,1,0,2.4,1,1,2022
"KSSTID0190",5,1,0,0,0,1,38,10.18035194935,10.1854613638208,3,0,0,0,1,0,2.9,1,1,2022
"KSSTID0190",6,0,0,0,0,1,38,10.2001975008073,10.18035194935,3,0,0,0,1,0,2.333333333,1,1,2022
"KSSTID0191",1,0,0,0,1,1,52,8.07823851572081,8.84472270366405,4,0,0,0,1,0,3.4,1,0,2021
"KSSTID0191",2,0,0,0,1,1,52,7.74675019368892,8.07823851572081,3,0,0,0,1,0,2.366666667,1,0,2021
"KSSTID0191",3,0,0,0,1,1,52,8.88015155327328,7.74675019368892,3,0,0,0,1,0,2.816666667,1,0,2022
"KSSTID0191",4,0,0,0,1,1,52,9.06221848241705,8.88015155327328,2,0,0,0,1,0,2.5,1,0,2022
"KSSTID0191",5,0,0,0,1,1,52,9.1972176443895,9.06221848241705,3,0,0,0,1,0,2.916666667,1,0,2022
"KSSTID0191",6,0,0,0,1,1,52,8.47934178034082,9.1972176443895,3,0,0,0,1,0,2.55,1,0,2022
"KSSTID0192",1,0,1,0,1,0,59,9.00232924579554,8.84168682734928,1,0,0,0,1,0,3.344444444,0,0,2021
"KSSTID0192",2,1,1,1,1,0,59,0,9.00232924579554,4,0,1,0,1,0,2.188888889,0,0,2021
"KSSTID0192",3,0,1,1,1,0,59,8.9514893289129,0,4,1,0,1,1,0,2.733333333,1,1,2022
"KSSTID0192",4,0,1,1,1,0,59,8.96669559940585,8.9514893289129,4,1,0,0,1,0,2.633333333,1,1,2022
"KSSTID0192",5,1,1,1,1,0,59,9.12264075820594,8.96669559940585,3,1,0,0,1,0,3.3,1,1,2022
"KSSTID0192",6,0,1,1,1,0,59,9.18092288974849,9.12264075820594,3,0,0,0,1,0,2.677777778,1,1,2022
"KSSTID0193",1,0,1,0,0,1,41,7.46173234200405,7.61000589722898,2,1,0,0,1,0,5.066666667,0,1,2021
"KSSTID0193",2,0,1,1,0,1,41,0,7.46173234200405,3,1,1,0,1,0,3.066666667,0,1,2021
"KSSTID0193",3,0,1,1,0,1,41,0,0,4,1,1,1,1,0,3.366666667,1,1,2022
"KSSTID0193",4,0,1,1,0,1,41,0,0,2,1,1,1,1,0,2.966666667,1,1,2022
"KSSTID0193",5,0,1,1,0,1,41,0,0,4,0,1,1,1,0,3.333333333,1,1,2022
"KSSTID0193",6,0,1,1,0,1,41,0,0,2,0,1,1,1,0,2.866666667,1,1,2022
"KSSTID0194",1,0,0,0,1,0,42,8.13879251505662,0,4,,0,1,1,0,3.066666667,1,0,2021
"KSSTID0194",2,0,0,0,1,0,42,5.04683863905647,8.13879251505662,4,0,0,0,1,0,3.366666667,1,1,2022
"KSSTID0194",3,0,0,0,1,0,42,0,5.04683863905647,4,0,1,0,1,0,2.966666667,1,1,2022
"KSSTID0194",4,0,0,0,1,0,42,7.72364650236079,0,4,0,0,1,1,0,2.866666667,1,1,2022
"KSSTID0194",5,1,0,0,1,0,42,0,7.72364650236079,4,0,1,0,1,0,3.266666667,1,1,2023
"KSSTID0194",6,0,0,0,1,0,42,0,0,4,,1,1,1,0,3.033333333,1,1,2023
"KSSTID0195",1,1,1,0,0,1,29,8.31675491338751,7.65968067191089,2,0,0,0,0,1,5.066666667,0,1,2021
"KSSTID0195",2,1,1,1,0,1,29,7.49637493018815,8.31675491338751,2,0,0,0,0,1,3.066666667,0,1,2021
"KSSTID0195",3,1,1,1,0,1,29,7.30175490898102,7.49637493018815,1,0,0,0,0,1,3.366666667,1,1,2022
"KSSTID0195",4,0,1,1,0,1,29,8.51855027016818,7.30175490898102,3,0,0,0,0,1,2.966666667,0,1,2022
"KSSTID0195",5,1,1,1,0,1,29,8.33521797463965,8.51855027016818,3,0,0,0,0,1,3.333333333,0,1,2022
"KSSTID0195",6,1,1,1,0,1,29,8.57788181118476,8.33521797463965,2,0,0,0,0,1,2.866666667,0,1,2022
"KSSTID0196",1,1,1,0,1,0,55,9.41455958218795,9.30550872354154,4,0,0,0,0,1,3.4,1,0,2021
"KSSTID0196",2,0,1,1,1,0,55,9.80422175959948,9.41455958218795,3,0,0,0,0,1,2,1,0,2021
"KSSTID0196",3,0,1,1,1,0,55,9.39784016519891,9.80422175959948,4,0,0,0,0,1,2.466666667,1,0,2022
"KSSTID0196",4,1,1,1,1,0,55,9.62661616679786,9.39784016519891,4,0,0,0,0,1,2.4,1,0,2022
"KSSTID0196",5,1,1,1,1,0,55,9.55807254829939,9.62661616679786,3,0,0,0,0,1,2.9,1,0,2022
"KSSTID0196",6,0,1,1,1,0,55,9.37691103211623,9.55807254829939,3,0,0,0,0,1,2.333333333,1,0,2022
"KSSTID0197",1,0,1,0,1,1,41,9.68340555986486,9.87424307089069,4,0,0,0,1,0,3.233333333,1,1,2021
"KSSTID0197",2,0,1,1,1,1,41,9.73656127788673,9.68340555986486,4,0,0,0,1,0,2.1,1,1,2021
"KSSTID0197",3,0,1,1,1,1,41,9.7037644635087,9.73656127788673,4,0,0,0,1,0,2.866666667,1,1,2022
"KSSTID0197",4,0,1,1,1,1,41,9.72434294389399,9.7037644635087,4,0,0,0,1,0,2.466666667,1,1,2022
"KSSTID0197",5,0,1,1,1,1,41,9.72434294389399,9.72434294389399,4,0,0,0,1,0,2.766666667,1,1,2022
"KSSTID0197",6,0,1,1,1,1,41,9.77866328549053,9.72434294389399,4,0,0,0,1,0,2.466666667,1,1,2022
"KSSTID0198",1,0,0,0,1,0,29,9.39264026186875,9.47231071271206,2,0,0,0,1,0,5.066666667,0,1,2021
"KSSTID0198",2,1,0,0,1,0,29,9.55504293208987,9.39264026186875,3,0,0,0,1,0,3.066666667,0,1,2021
"KSSTID0198",3,0,0,0,1,0,29,9.36868083382437,9.55504293208987,3,0,0,0,1,0,3.366666667,1,1,2022
"KSSTID0198",4,0,0,0,1,0,29,9.3780600043441,9.36868083382437,3,0,0,0,1,0,2.966666667,1,1,2022
"KSSTID0198",5,0,0,0,1,0,29,9.48388497975204,9.3780600043441,3,0,0,0,1,0,3.333333333,1,1,2022
"KSSTID0198",6,0,0,0,1,0,29,9.37087804007115,9.48388497975204,3,0,0,0,1,0,2.866666667,1,1,2022
"KSSTID0199",1,0,0,0,1,0,58,10.4503084047063,10.6812938456797,4,0,0,0,1,0,2.533333333,0,0,2021
"KSSTID0199",2,0,0,0,1,0,58,11.053012988345,10.4503084047063,4,0,0,0,1,0,1.7,0,0,2021
"KSSTID0199",3,0,0,0,1,0,58,10.5851690021039,11.053012988345,4,0,0,0,1,0,1.933333333,1,0,2022
"KSSTID0199",4,0,0,0,1,0,58,10.4802135509461,10.5851690021039,4,0,0,0,1,0,2.066666667,1,0,2022
"KSSTID0199",5,0,0,0,1,0,58,10.4802135509461,10.4802135509461,4,0,0,0,1,0,2.533333333,1,0,2022
"KSSTID0199",6,0,0,0,1,0,58,11.3654205530265,10.4802135509461,4,0,0,0,1,0,2.033333333,1,0,2022
"KSSTID0200",1,0,1,0,0,0,34,9.30328320637375,9.28395879574922,3,0,0,0,0,0,5.066666667,1,0,2021
"KSSTID0200",2,0,1,1,0,0,34,9.61520329880959,9.30328320637375,3,0,0,0,0,0,3.066666667,0,0,2021
"KSSTID0200",3,0,1,1,0,0,34,9.20772495475236,9.61520329880959,3,0,0,0,0,0,3.366666667,1,0,2022
"KSSTID0200",4,0,1,1,0,0,34,9.38722886302791,9.20772495475236,3,0,0,0,0,0,2.966666667,1,0,2022
"KSSTID0200",5,0,1,1,0,0,34,9.59467376994874,9.38722886302791,2,0,0,0,0,0,3.333333333,1,0,2022
"KSSTID0200",6,0,1,1,0,0,34,9.706778997419,9.59467376994874,3,0,0,0,0,0,2.866666667,1,0,2022
"KSSTID0201",1,0,1,0,0,0,57,9.31027620058878,9.28565654253561,4,0,0,0,1,0,2.188888889,1,1,2021
"KSSTID0201",2,0,1,0,0,0,57,9.44153145486969,9.31027620058878,4,0,0,0,1,0,1.666666667,1,1,2021
"KSSTID0201",3,0,1,1,0,0,57,9.28739400141847,9.44153145486969,4,0,0,0,1,0,2.255555556,1,1,2022
"KSSTID0201",4,0,1,1,0,0,57,9.36742958721896,9.28739400141847,4,,0,0,1,0,2.288888889,1,1,2022
"KSSTID0201",5,0,1,1,0,0,57,9.47662003816753,9.36742958721896,,,0,0,1,0,2.855555556,1,1,2022
"KSSTID0201",6,0,1,1,0,0,57,9.42149231043801,9.47662003816753,4,0,0,0,1,0,2.333333333,1,1,2022
"KSSTID0202",1,0,1,0,1,0,35,9.59450489140401,9.61430101561166,2,0,0,0,1,0,2.166666667,0,0,2021
"KSSTID0202",2,0,1,1,1,0,35,9.72463118503302,9.59450489140401,3,0,0,0,1,0,1.466666667,0,0,2021
"KSSTID0202",3,0,1,1,1,0,35,9.49412510967552,9.72463118503302,3,0,0,0,1,0,1.766666667,1,0,2022
"KSSTID0202",4,0,1,1,1,0,35,9.83992615385888,9.49412510967552,2,0,0,0,1,0,2.066666667,0,0,2022
"KSSTID0202",5,0,1,1,1,0,35,9.70734979001468,9.83992615385888,4,0,0,0,1,0,2.6,1,0,2022
"KSSTID0202",6,0,1,1,1,0,35,9.80687091969356,9.70734979001468,3,0,0,0,1,0,2.366666667,0,0,2022
"KSSTID0203",1,0,1,0,1,0,43,7.24779258176785,4.30487557548547,4,0,0,0,0,0,2.466666667,1,0,2021
"KSSTID0203",2,0,1,0,1,0,43,0,7.24779258176785,4,0,1,0,0,0,1.6,1,0,2021
"KSSTID0203",3,0,1,1,1,0,43,6.37357572951784,0,4,0,0,1,0,0,1.933333333,1,0,2022
"KSSTID0203",4,0,1,1,1,0,43,7.85860974324193,6.37357572951784,4,0,0,0,0,0,2.2,0,0,2022
"KSSTID0203",5,0,1,1,1,0,43,7.93685670488612,7.85860974324193,4,0,0,0,0,0,2.833333333,0,0,2022
"KSSTID0203",6,0,1,1,1,0,43,7.96376621322991,7.93685670488612,4,0,0,0,0,0,2.166666667,0,0,2022
"KSSTID0204",1,1,0,0,0,0,50,9.19716829988363,8.84487259844972,3,1,1,0,0,1,2.8,0,0,2021
"KSSTID0204",2,0,0,0,0,0,50,0,9.19716829988363,4,1,1,1,0,1,1.866666667,1,0,2021
"KSSTID0204",3,0,0,0,0,0,50,0,0,4,1,1,1,0,1,2.366666667,1,0,2022
"KSSTID0204",4,0,0,0,0,0,50,0,0,2,1,1,1,0,1,2.333333333,1,0,2022
"KSSTID0204",5,1,0,0,0,0,50,0,0,2,1,1,1,0,1,3,1,0,2022
"KSSTID0204",6,0,0,0,0,0,50,0,0,2,1,1,1,0,1,2.4,1,0,2022
"KSSTID0205",1,1,1,0,1,1,26,8.63243255022353,8.46498368796363,2,0,0,0,1,1,2.8,1,1,2021
"KSSTID0205",2,0,1,1,1,1,26,0,8.63243255022353,3,0,1,0,1,1,1.866666667,1,1,2021
"KSSTID0205",3,0,1,1,1,1,26,0,0,3,0,1,1,1,1,2.366666667,1,1,2022
"KSSTID0205",4,1,1,1,1,1,26,0,0,3,0,1,1,1,1,2.333333333,1,1,2022
"KSSTID0205",5,1,1,1,1,1,26,0,0,4,0,1,1,1,1,3,1,1,2022
"KSSTID0205",6,0,1,1,1,1,26,0,0,2,0,1,1,1,1,2.4,1,1,2022
"KSSTID0206",1,1,1,0,0,0,34,0,9.1101509078008,2,1,1,0,0,1,5.066666667,0,0,2021
"KSSTID0206",2,1,1,1,0,0,34,0,0,2,1,1,1,0,1,3.066666667,1,0,2021
"KSSTID0206",3,0,1,1,0,0,34,0,0,2,0,1,1,0,1,3.366666667,1,0,2022
"KSSTID0206",4,0,1,1,0,0,34,9.29004117505316,0,2,0,0,1,0,1,2.966666667,1,0,2022
"KSSTID0206",5,0,1,1,0,0,34,9.42261062263161,9.29004117505316,3,0,0,0,0,1,3.333333333,1,0,2022
"KSSTID0206",6,0,1,1,0,0,34,9.36135270376549,9.42261062263161,3,,0,0,0,1,2.866666667,1,0,2022
"KSSTID0207",1,1,1,0,1,0,37,9.01078150265067,7.91134601285638,2,1,0,0,0,1,3.033333333,0,0,2021
"KSSTID0207",2,0,1,0,1,0,37,9.2119241171894,9.01078150265067,2,1,0,0,0,1,2,0,0,2021
"KSSTID0207",3,0,1,0,1,0,37,9.11609452556807,9.2119241171894,1,0,0,0,0,1,2.5,1,0,2022
"KSSTID0207",4,0,1,0,1,0,37,9.23537926606761,9.11609452556807,3,1,0,0,0,1,2.333333333,1,0,2022
"KSSTID0207",5,0,1,1,1,0,37,9.17458054304819,9.23537926606761,2,1,0,0,0,1,2.866666667,1,0,2022
"KSSTID0207",6,0,1,1,1,0,37,0,9.17458054304819,2,1,1,0,0,1,3.033333333,1,0,2023
"KSSTID0208",1,0,0,0,1,0,45,8.77694944258701,8.35578893455767,4,0,0,0,1,0,4.633333333,0,1,2021
"KSSTID0208",2,0,0,0,1,0,45,8.05380443557487,8.77694944258701,3,0,0,0,1,0,3.066666667,0,1,2021
"KSSTID0208",3,0,0,0,1,0,45,6.14769876913862,8.05380443557487,2,0,0,0,1,0,3.366666667,1,1,2022
"KSSTID0208",4,0,0,0,1,0,45,8.17811957413645,6.14769876913862,1,0,0,0,1,0,2.966666667,0,1,2022
"KSSTID0208",5,0,0,0,1,0,45,8.42174340186692,8.17811957413645,4,0,0,0,1,0,3.333333333,1,1,2022
"KSSTID0208",6,0,0,0,1,0,45,0,8.42174340186692,3,0,1,0,1,0,3.266666667,1,1,2023
"KSSTID0209",1,0,1,0,1,0,43,9.56593503261898,9.34896253461434,2,0,0,0,0,0,4.633333333,1,1,2021
"KSSTID0209",2,0,1,0,1,0,43,9.56593503261898,9.56593503261898,4,0,0,0,0,0,3.066666667,1,1,2021
"KSSTID0209",3,1,1,1,1,0,43,9.52667695442535,9.56593503261898,4,0,0,0,0,0,3.366666667,1,1,2022
"KSSTID0209",4,0,1,1,1,0,43,9.56949064974672,9.52667695442535,3,0,0,0,0,0,2.966666667,1,1,2022
"KSSTID0209",5,0,1,1,1,0,43,9.55556278532449,9.56949064974672,4,0,0,0,0,0,3.333333333,1,1,2022
"KSSTID0209",6,0,1,1,1,0,43,0,9.55556278532449,4,0,1,0,0,0,3.266666667,1,1,2023
"KSSTID0210",1,0,0,0,1,0,55,7.92478144730568,0,3,,0,1,1,0,3.533333333,0,0,2021
"KSSTID0210",2,0,0,0,1,0,55,8.70759865190267,7.92478144730568,,,0,0,1,0,2.266666667,0,0,2021
"KSSTID0210",3,0,0,0,1,0,55,6.17848338770356,8.70759865190267,,,0,0,1,0,2.8,1,0,2022
"KSSTID0210",4,0,0,0,1,0,55,0,6.17848338770356,,,1,0,1,0,2.616666667,1,0,2022
"KSSTID0210",5,0,0,0,1,0,55,0,0,,,1,1,1,0,3.266666667,1,0,2022
"KSSTID0210",6,0,0,0,1,0,55,0,0,,,1,1,1,0,3.216666667,1,0,2023
"KSSTID0211",1,0,0,0,0,0,43,8.38232604993343,6.83799782956567,,,0,0,1,0,4.633333333,0,0,2021
"KSSTID0211",2,1,0,0,0,0,43,8.7779161096116,8.38232604993343,,,0,0,1,1,3.066666667,0,0,2021
"KSSTID0211",3,0,0,0,0,0,43,8.46260605723689,8.7779161096116,,,0,0,1,0,3.366666667,0,0,2022
"KSSTID0211",4,0,0,0,0,0,43,9.01819512031039,8.46260605723689,,,0,0,1,0,2.966666667,0,0,2022
"KSSTID0211",5,1,0,0,0,0,43,8.98638524142062,9.01819512031039,,,0,0,1,1,3.333333333,1,0,2022
"KSSTID0211",6,0,0,0,0,0,43,0,8.98638524142062,,,1,0,1,0,3.266666667,1,0,2023
"KSSTID0212",1,0,0,0,1,1,33,7.85175844942283,7.58730543758605,3,1,0,0,1,0,4.633333333,0,0,2021
"KSSTID0212",2,0,0,0,1,1,33,8.93772292279992,7.85175844942283,3,1,0,0,1,0,3.066666667,0,0,2021
"KSSTID0212",3,0,0,0,1,1,33,8.83584617540987,8.93772292279992,2,1,0,0,1,0,3.366666667,0,0,2022
"KSSTID0212",4,0,0,0,1,1,33,7.82245274227773,8.83584617540987,3,0,0,0,1,0,2.966666667,0,0,2022
"KSSTID0212",5,0,0,0,1,1,33,8.96770814407811,7.82245274227773,4,0,0,0,1,0,3.333333333,0,0,2022
"KSSTID0212",6,0,0,0,1,1,33,0,8.96770814407811,4,0,1,0,1,0,3.266666667,0,0,2023
"KSSTID0213",1,0,0,0,1,1,37,8.87151657259729,8.74168143822208,3,0,0,0,0,0,3.3,1,0,2021
"KSSTID0213",2,0,0,0,1,1,37,8.85632474605762,8.87151657259729,2,0,0,0,0,0,2.277777778,0,0,2021
"KSSTID0213",3,0,0,0,1,1,37,8.68069204063582,8.85632474605762,3,0,0,0,0,0,3.022222222,1,0,2022
"KSSTID0213",4,0,0,0,1,1,37,8.70264982870567,8.68069204063582,2,0,0,0,0,0,2.655555556,1,0,2022
"KSSTID0213",5,0,0,0,1,1,37,8.44156837713124,8.70264982870567,3,0,0,0,0,0,3.1,1,0,2022
"KSSTID0213",6,0,0,0,1,1,37,0,8.44156837713124,,0,1,0,0,0,3.4,1,0,2023
"KSSTID0214",1,0,1,1,1,0,26,9.69477438066412,9.19756106333613,2,1,0,0,1,0,3.455555556,1,1,2021
"KSSTID0214",2,0,1,1,1,0,26,9.77153662460477,9.69477438066412,4,0,0,0,1,0,2.388888889,1,1,2021
"KSSTID0214",3,0,1,1,1,0,26,9.88960919206591,9.77153662460477,4,0,0,0,1,0,2.988888889,1,1,2022
"KSSTID0214",4,0,1,1,1,0,26,9.0404970373331,9.88960919206591,3,0,0,0,1,0,2.633333333,1,1,2022
"KSSTID0214",5,1,1,1,1,0,26,9.4964707411589,9.0404970373331,3,0,0,0,1,0,3.077777778,1,1,2022
"KSSTID0214",6,0,1,1,1,0,26,0,9.4964707411589,4,0,1,0,1,0,3.333333333,1,1,2023
"KSSTID0215",1,0,0,0,0,0,50,8.76431573490067,7.9896248540395,2,0,0,0,1,0,4.633333333,0,0,2021
"KSSTID0215",2,0,0,0,0,0,50,8.95634062717225,8.76431573490067,3,0,0,0,1,0,3.066666667,0,0,2021
"KSSTID0215",3,0,0,0,0,0,50,8.48232841737011,8.95634062717225,3,0,0,0,1,0,3.366666667,0,0,2022
"KSSTID0215",4,0,0,0,0,0,50,8.71673889067103,8.48232841737011,2,0,0,0,1,0,2.966666667,0,0,2022
"KSSTID0215",5,0,0,0,0,0,50,8.82667002319792,8.71673889067103,,,0,0,1,0,3.333333333,1,0,2022
"KSSTID0215",6,0,0,0,0,0,50,0,8.82667002319792,,,1,0,1,0,3.266666667,1,0,2023
"KSSTID0216",1,0,0,0,1,0,43,9.19113002924487,9.10962018443453,3,0,0,0,1,0,3.5,0,0,2021
"KSSTID0216",2,0,0,0,1,0,43,9.34476111900781,9.19113002924487,2,1,0,0,1,0,2.188888889,0,0,2021
"KSSTID0216",3,0,0,0,1,0,43,9.020544552341,9.34476111900781,2,0,0,0,1,0,2.733333333,0,0,2022
"KSSTID0216",4,0,0,0,1,0,43,9.19294799768517,9.020544552341,2,0,0,0,1,0,2.633333333,1,0,2022
"KSSTID0216",5,0,0,0,1,0,43,8.78723559568833,9.19294799768517,2,0,0,0,1,0,3.3,0,0,2022
"KSSTID0216",6,0,0,0,1,0,43,0,8.78723559568833,1,1,1,0,1,0,3.111111111,1,0,2023
"KSSTID0217",1,0,0,0,0,0,35,7.52624895399669,8.19842215996328,3,0,0,0,1,0,1.933333333,0,0,2021
"KSSTID0217",2,0,0,0,0,0,35,8.24560491626121,7.52624895399669,3,,0,0,1,0,2.333333333,1,0,2022
"KSSTID0217",3,0,0,0,0,0,35,5.57021298606794,8.24560491626121,,,0,0,1,0,2.2,1,0,2022
"KSSTID0217",4,1,0,0,0,0,35,7.3744471805062,5.57021298606794,,,0,0,1,0,2.3,1,0,2022
"KSSTID0217",5,0,0,0,0,0,35,0,7.3744471805062,,,1,0,1,0,2.766666667,0,0,2023
"KSSTID0217",6,0,0,0,0,0,35,0,0,,,1,1,1,0,2.6,1,0,2023
"KSSTID0218",1,1,1,0,0,1,65,0,0,,,1,1,1,0,3.533333333,1,0,2021
"KSSTID0218",2,0,1,1,0,1,65,0,0,,,1,1,1,0,2.8,1,0,2022
"KSSTID0218",3,0,1,1,0,1,65,0,0,,,1,1,1,0,2.616666667,1,0,2022
"KSSTID0218",4,0,1,1,0,1,65,0,0,,,1,1,1,0,3.266666667,1,0,2022
"KSSTID0218",5,0,1,1,0,1,65,0,0,,0,1,1,1,1,2.616666667,1,0,2022
"KSSTID0218",6,0,1,1,0,1,65,0,0,,,1,1,1,0,3.216666667,1,0,2023
"KSSTID0219",1,1,0,0,0,0,51,8.68238893504821,8.7524565996472,2,1,0,0,1,1,3.3,1,1,2021
"KSSTID0219",2,0,0,0,0,0,51,8.53137219258951,8.68238893504821,3,1,0,0,1,1,3,1,1,2022
"KSSTID0219",3,0,0,0,0,0,51,10.1326628760821,8.53137219258951,1,0,0,0,1,1,2.666666667,1,1,2022
"KSSTID0219",4,0,0,0,0,0,51,10.0477168925185,10.1326628760821,3,0,0,0,1,1,3.083333333,1,1,2022
"KSSTID0219",5,0,0,0,0,0,51,9.86324455703025,10.0477168925185,3,0,0,0,1,1,2.583333333,1,1,2022
"KSSTID0219",6,0,0,1,0,0,51,0,9.86324455703025,3,0,1,0,1,1,3.383333333,1,1,2023
"KSSTID0220",1,0,1,0,1,0,57,8.85360114025675,8.72482830618545,4,0,0,0,0,0,4.633333333,1,0,2021
"KSSTID0220",2,0,1,1,1,0,57,8.4182454035306,8.85360114025675,4,0,0,0,0,0,3.366666667,1,0,2022
"KSSTID0220",3,0,1,1,1,0,57,8.82700899555731,8.4182454035306,4,0,0,0,0,0,2.966666667,1,0,2022
"KSSTID0220",4,0,1,1,1,0,57,9.06290128559978,8.82700899555731,4,0,0,0,0,0,3.333333333,1,0,2022
"KSSTID0220",5,0,1,1,1,0,57,9.38720624019536,9.06290128559978,4,0,0,0,0,0,2.866666667,1,0,2022
"KSSTID0220",6,0,1,1,1,0,57,0,9.38720624019536,4,,1,0,0,0,3.266666667,1,0,2023
"KSSTID0221",1,0,0,0,1,0,52,7.1700810811715,3.43010872515658,2,1,0,0,1,0,3.033333333,0,0,2021
"KSSTID0221",2,0,0,0,1,0,52,8.20884844193151,7.1700810811715,2,1,0,0,1,0,2.5,1,0,2022
"KSSTID0221",3,1,0,0,1,0,52,8.93455920202272,8.20884844193151,3,1,0,0,1,0,2.333333333,1,0,2022
"KSSTID0221",4,0,0,0,1,0,52,5.8936036169041,8.93455920202272,1,,0,0,1,0,2.866666667,0,0,2022
"KSSTID0221",5,1,0,0,1,0,52,8.37107549395258,5.8936036169041,1,1,0,0,1,0,2.166666667,0,0,2022
"KSSTID0221",6,1,0,0,1,0,52,0,8.37107549395258,2,1,1,0,1,0,3.033333333,1,0,2023
"KSSTID0222",1,0,0,0,1,1,53,4.82446634557341,9.07268161635242,3,1,0,0,0,0,4.633333333,0,0,2021
"KSSTID0222",2,1,0,0,1,1,53,8.6006405581932,4.82446634557341,4,1,0,0,0,0,3.366666667,1,0,2022
"KSSTID0222",3,0,0,0,1,1,53,9.21198701551428,8.6006405581932,3,0,0,0,0,0,2.966666667,0,0,2022
"KSSTID0222",4,0,0,0,1,1,53,8.7597455670062,9.21198701551428,3,0,0,0,0,0,3.333333333,0,0,2022
"KSSTID0222",5,1,0,0,1,1,53,8.95167715019309,8.7597455670062,2,1,0,0,0,0,2.866666667,1,0,2022
"KSSTID0222",6,1,0,0,1,1,53,0,8.95167715019309,3,1,1,0,0,0,3.266666667,0,0,2023
"KSSTID0223",1,0,1,0,0,1,44,9.40807011069781,9.27303156284943,2,0,0,0,1,0,3.333333333,0,1,2021
"KSSTID0223",2,0,1,1,0,1,44,9.23240710092543,9.40807011069781,3,0,0,0,1,0,2.466666667,0,1,2022
"KSSTID0223",3,0,1,1,0,1,44,9.24036799634229,9.23240710092543,3,0,0,0,1,0,2.4,0,1,2022
"KSSTID0223",4,0,1,1,0,1,44,9.57057238204741,9.24036799634229,4,1,0,0,1,0,2.9,1,1,2022
"KSSTID0223",5,0,1,1,0,1,44,9.53163225355092,9.57057238204741,3,0,0,0,1,0,2.333333333,1,1,2022
"KSSTID0223",6,0,1,1,0,1,44,0,9.53163225355092,3,0,1,0,1,0,2.766666667,1,1,2023
"KSSTID0224",1,0,0,0,1,0,55,9.70497441675614,9.73239016837963,4,0,0,0,1,0,2.966666667,1,1,2021
"KSSTID0224",2,0,0,0,1,0,55,9.53301210389958,9.70497441675614,3,0,0,0,1,0,2.416666667,1,1,2022
"KSSTID0224",3,0,0,0,1,0,55,9.80997984729807,9.53301210389958,3,0,0,0,1,0,2.35,1,1,2022
"KSSTID0224",4,0,0,0,1,0,55,9.89140940448474,9.80997984729807,3,0,0,0,1,0,2.833333333,1,1,2022
"KSSTID0224",5,0,0,0,1,0,55,9.97176143227712,9.89140940448474,3,0,0,0,1,0,2.466666667,1,1,2022
"KSSTID0224",6,0,0,0,1,0,55,0,9.97176143227712,3,0,1,0,1,0,2.916666667,1,1,2023
"KSSTID0225",1,0,0,0,1,0,58,0,9.1736857236606,3,0,1,0,1,0,2.466666667,0,0,2021
"KSSTID0225",2,0,0,0,1,0,58,0,0,3,0,1,1,1,0,1.9,1,0,2022
"KSSTID0225",3,0,0,0,1,0,58,0,0,3,0,1,1,1,0,1.933333333,1,0,2022
"KSSTID0225",4,0,0,0,1,0,58,0,0,3,0,1,1,1,0,2.6,0,0,2022
"KSSTID0225",5,0,0,0,1,0,58,0,0,3,0,1,1,1,0,2,1,0,2022
"KSSTID0225",6,0,0,0,1,0,58,0,0,3,0,1,1,1,0,2.333333333,1,0,2023
"KSSTID0226",1,1,0,0,1,0,35,9.32018083765571,9.21080726296562,1,1,0,0,1,1,3.033333333,0,0,2021
"KSSTID0226",2,0,0,0,1,0,35,9.28702915383089,9.32018083765571,2,0,0,0,1,1,2.5,1,1,2022
"KSSTID0226",3,0,0,0,1,0,35,9.55443916661598,9.28702915383089,1,0,0,0,1,1,2.333333333,1,1,2022
"KSSTID0226",4,0,0,0,1,0,35,9.66552600498478,9.55443916661598,2,0,0,0,1,1,2.866666667,1,1,2022
"KSSTID0226",5,0,0,0,1,0,35,9.95646370512317,9.66552600498478,2,0,0,0,1,1,2.166666667,1,1,2022
"KSSTID0226",6,0,0,0,1,0,35,0,9.95646370512317,2,0,1,0,1,1,3.033333333,1,1,2023
"KSSTID0227",1,0,0,0,0,1,41,8.29572074303142,7.8895078555994,4,0,0,0,1,0,3.533333333,0,0,2021
"KSSTID0227",2,0,0,0,0,1,41,8.42962238524801,8.29572074303142,4,1,0,0,1,0,3.066666667,0,0,2022
