"stid","seq","wage_ratio","treatment","expunge","white","female","age_enroll","unemploy_lag","local_unemploy","ps_employed","married","dependent","year","pe_wage_avg"
272,4,10.175728296636,1,1,0,1,65,0,2.866666667,1,1,0,2022,704.2975
272,5,0,1,1,0,1,65,0,3.133333333,1,1,0,2023,704.2975
272,7,0,1,1,0,1,65,1,3.266666667,1,1,0,2023,704.2975
272,6,0,1,1,0,1,65,1,2.9,1,1,0,2023,704.2975
273,3,1.32500802072521,1,1,1,1,40,0,2.8,1,0,1,2022,3642.90625
273,7,0,1,1,1,1,40,1,2.766666667,1,0,1,2023,3642.90625
273,-1,1.14428143738258,1,0,1,1,40,0,2.4,1,0,1,2021,3642.90625
273,-2,1.15436953668517,1,0,1,1,40,0,3.533333333,1,0,1,2021,3642.90625
273,-6,1.02725674041159,1,0,1,1,40,0,6.1,1,0,1,2020,3642.90625
273,6,0,1,1,1,1,40,1,3.2,1,0,1,2023,3642.90625
273,2,1.90906367683769,1,1,1,1,40,0,3.166666667,1,0,1,2022,3642.90625
273,-4,0.745080936408946,1,0,1,1,40,0,4.066666667,1,0,1,2021,3642.90625
273,4,0,1,1,1,1,40,0,3.366666667,1,0,1,2023,3642.90625
273,5,0,1,1,1,1,40,1,2.966666667,1,0,1,2023,3642.90625
273,-3,0.915856673500725,1,0,1,1,40,0,3.533333333,1,0,1,2021,3642.90625
273,-7,0.858874696542081,1,0,1,1,40,0,9.933333333,1,0,1,2020,3642.90625
273,0,1.03763307112282,1,0,1,1,40,0,3.066666667,1,0,1,2022,3642.90625
273,1,0.995123055939197,1,0,1,1,40,0,2.7,1,0,1,2022,3642.90625
273,-5,1.08591045954037,1,0,1,1,40,0,4.366666667,1,0,1,2020,3642.90625
273,-8,1.06836951952854,1,0,1,1,40,,3.7,1,0,1,2020,3642.90625
274,-8,0,0,0,1,1,36,,2.966666667,1,0,1,2019,334.2375
274,-7,0,0,0,1,1,36,1,3.7,1,0,1,2020,334.2375
274,-6,0,0,0,1,1,36,1,14.46666667,1,0,1,2020,334.2375
274,-5,0,0,0,1,1,36,1,9.1,1,0,1,2020,334.2375
274,-4,2.39290923370358,0,0,1,1,36,1,6.533333333,1,0,1,2020,334.2375
274,2,3.06838700026179,0,0,1,1,36,1,2.966666667,1,0,1,2022,334.2375
274,3,0,0,0,1,1,36,0,3.333333333,1,0,1,2022,334.2375
274,4,0,0,0,1,1,36,1,2.866666667,1,0,1,2022,334.2375
274,5,0,0,0,1,1,36,1,3.266666667,1,0,1,2023,334.2375
274,6,0,0,0,1,1,36,1,3.033333333,1,0,1,2023,334.2375
274,7,0,0,0,1,1,36,1,3.3,1,0,1,2023,334.2375
274,-2,0,0,0,1,1,36,0,5.066666667,1,0,1,2021,334.2375
274,-1,0,0,0,1,1,36,1,4.633333333,1,0,1,2021,334.2375
274,0,0,0,0,1,1,36,1,3.066666667,1,0,1,2021,334.2375
274,1,0,0,0,1,1,36,1,3.366666667,1,0,1,2022,334.2375
274,-3,5.60709076629642,0,0,1,1,36,0,5.7,1,0,1,2021,334.2375
275,-3,0.961178448129938,0,0,0,1,38,0,5.7,1,0,1,2021,6350.725
275,-2,1.12299776797137,0,0,0,1,38,0,5.066666667,1,0,1,2021,6350.725
275,-1,1.17300623157199,0,0,0,1,38,0,4.633333333,1,0,1,2021,6350.725
275,0,1.04500352321979,0,0,0,1,38,0,3.066666667,1,0,1,2021,6350.725
275,1,0.911314849879344,0,0,0,1,38,0,3.366666667,1,0,1,2022,6350.725
275,2,1.15536257671368,0,0,0,1,38,0,2.966666667,1,0,1,2022,6350.725
275,3,1.35330060741096,0,0,0,1,38,0,3.333333333,1,0,1,2022,6350.725
275,4,1.1301071924859,0,0,0,1,38,0,2.866666667,1,0,1,2022,6350.725
275,5,0,0,0,0,1,38,0,3.266666667,1,0,1,2023,6350.725
275,6,0,0,0,0,1,38,1,3.033333333,1,0,1,2023,6350.725
275,7,0,0,0,0,1,38,1,3.3,1,0,1,2023,6350.725
275,-4,1.114036586374,0,0,0,1,38,0,6.533333333,1,0,1,2020,6350.725
275,-7,0.886001204586878,0,0,0,1,38,0,3.7,1,0,1,2020,6350.725
275,-6,0.756085328840408,0,0,0,1,38,0,14.46666667,1,0,1,2020,6350.725
275,-5,0.933553255730645,0,0,0,1,38,0,9.1,1,0,1,2020,6350.725
275,-8,1.05314117679478,0,0,0,1,38,,2.966666667,1,0,1,2019,6350.725
277,-4,0,0,0,1,0,34,0,3.15,1,0,0,2020,915.37875
277,2,0,0,0,1,0,34,1,2.216666667,1,0,0,2022,915.37875
277,3,0,0,0,1,0,34,1,2.883333333,1,0,0,2022,915.37875
277,4,5.92104634283896,0,0,1,0,34,1,2.383333333,1,0,0,2022,915.37875
277,5,0,0,0,1,0,34,0,2.883333333,1,0,0,2023,915.37875
277,6,0,0,0,1,0,34,1,2.583333333,1,0,0,2023,915.37875
277,7,0,0,0,1,0,34,1,2.766666667,1,0,0,2023,915.37875
277,-8,3.08526934888974,0,0,1,0,34,,2.316666667,1,0,0,2019,915.37875
277,-7,2.9677442260922,0,0,1,0,34,0,2.983333333,1,0,0,2020,915.37875
277,-6,1.27834516586713,0,0,1,0,34,0,6.433333333,1,0,0,2020,915.37875
277,-5,0.668641259150925,0,0,1,0,34,0,4.483333333,1,0,0,2020,915.37875
277,-3,0,0,0,1,0,34,1,2.95,1,0,0,2021,915.37875
277,-2,0,0,0,1,0,34,1,2.766666667,1,0,0,2021,915.37875
277,-1,0,0,0,1,0,34,1,2.933333333,1,0,0,2021,915.37875
277,0,0,0,0,1,0,34,1,1.833333333,1,0,0,2021,915.37875
277,1,0,0,0,1,0,34,1,2.183333333,1,0,0,2022,915.37875
278,-8,5.37570620842326,0,0,1,1,26,,2.966666667,1,0,1,2019,1127.0575
278,-7,2.62429379157674,0,0,1,1,26,0,3.7,1,0,1,2020,1127.0575
278,-6,0,0,0,1,1,26,0,14.46666667,1,0,1,2020,1127.0575
278,-5,0,0,0,1,1,26,1,9.1,1,0,1,2020,1127.0575
278,7,0,0,1,1,1,26,1,3.3,1,0,1,2023,1127.0575
278,-4,0,0,0,1,1,26,1,6.533333333,1,0,1,2020,1127.0575
278,-3,0,0,0,1,1,26,1,5.7,1,0,1,2021,1127.0575
278,-2,0,0,0,1,1,26,1,5.066666667,1,0,1,2021,1127.0575
278,-1,0,0,0,1,1,26,1,4.633333333,1,0,1,2021,1127.0575
278,0,0,0,0,1,1,26,1,3.066666667,1,0,1,2021,1127.0575
278,1,0.907895116265142,0,0,1,1,26,1,3.366666667,1,0,1,2022,1127.0575
278,2,1.96307641801771,0,0,1,1,26,0,2.966666667,1,0,1,2022,1127.0575
278,3,0,0,1,1,1,26,0,3.333333333,1,0,1,2022,1127.0575
278,4,0,0,1,1,1,26,1,2.866666667,1,0,1,2022,1127.0575
278,5,0,0,1,1,1,26,1,3.266666667,1,0,1,2023,1127.0575
278,6,0,0,1,1,1,26,1,3.033333333,1,0,1,2023,1127.0575
279,-3,1.09713120600806,1,0,1,1,40,0,3.75,1,0,1,2021,2996.6425
279,-2,1.07410543633416,1,0,1,1,40,0,3.45,1,0,1,2021,2996.6425
279,-1,1.41390239242753,1,0,1,1,40,0,3.533333333,1,0,1,2021,2996.6425
279,0,1.58440988539674,1,0,1,1,40,0,2.266666667,1,0,1,2021,2996.6425
279,1,2.28076255342437,1,0,1,1,40,0,2.8,1,0,0,2022,2996.6425
279,-7,1.25100007758683,1,0,1,1,40,0,3.65,1,0,1,2020,2996.6425
279,-6,0.989180391054322,1,0,1,1,40,0,8.466666667,1,0,1,2020,2996.6425
279,-5,1.18874039862947,1,0,1,1,40,0,5.783333333,1,0,1,2020,2996.6425
279,-4,0.985940097959633,1,0,1,1,40,0,4.033333333,1,0,1,2020,2996.6425
279,2,2.21159514356484,1,0,1,1,40,0,2.616666667,1,0,0,2022,2996.6425
279,3,2.57650687394309,1,0,1,1,40,0,3.266666667,1,0,0,2022,2996.6425
279,4,2.79112039557605,1,0,1,1,40,0,2.616666667,1,0,0,2022,2996.6425
279,5,0,1,0,1,1,40,0,3.216666667,1,0,0,2023,2996.6425
279,6,0,1,0,1,1,40,1,2.9,1,0,0,2023,2996.6425
279,7,0,1,0,1,1,40,1,3.25,1,0,0,2023,2996.6425
280,-7,0.89087981331611,0,0,1,1,51,0,3.333333333,1,0,0,2020,7559.3025
280,-6,1.42648081618641,0,0,1,1,51,0,8.3,1,0,0,2020,7559.3025
280,-5,0.896449110218833,0,0,1,1,51,0,5.933333333,1,0,0,2020,7559.3025
280,-4,1.20959440371648,0,0,1,1,51,0,4.4,1,0,0,2020,7559.3025
280,-3,1.18477465348159,0,0,1,1,51,0,3.866666667,1,0,0,2021,7559.3025
280,-2,1.20516674653515,0,0,1,1,51,0,3.433333333,1,0,0,2021,7559.3025
280,-1,1.18665445654543,0,0,1,1,51,0,3.8,1,0,0,2021,7559.3025
280,0,1.65529028637232,0,0,1,1,51,0,2.566666667,1,0,0,2021,7559.3025
280,1,1.28892050556252,0,0,1,1,51,0,2.833333333,1,0,0,2022,7559.3025
280,2,1.19777453012365,0,0,1,1,51,0,2.8,1,0,0,2022,7559.3025
280,3,1.3599363168758,0,0,1,1,51,0,3.3,1,0,0,2022,7559.3025
280,4,1.33385189969577,0,0,1,1,51,0,2.9,1,0,0,2022,7559.3025
280,5,0,0,0,1,1,51,0,3.333333333,1,0,0,2023,7559.3025
280,6,0,0,0,1,1,51,1,3.1,1,0,0,2023,7559.3025
280,7,0,0,0,1,1,51,1,3.366666667,1,0,0,2023,7559.3025
281,-8,0.769216448013504,1,0,0,1,81,,4.733333333,1,0,1,2020,4028.45
281,-7,1.16738447790093,1,0,0,1,81,0,11.06666667,1,0,1,2020,4028.45
281,-6,1.13617396269036,1,0,0,1,81,0,8.133333333,1,0,1,2020,4028.45
281,-5,1.06850277401978,1,0,0,1,81,0,5.866666667,1,0,1,2020,4028.45
281,-4,0.892037880574415,1,0,0,1,81,0,4.733333333,1,0,1,2021,4028.45
281,-2,0.823743623478013,1,0,0,1,81,0,4.4,1,0,1,2021,4028.45
281,-1,1.3766585163028,1,0,0,1,81,0,2.833333333,1,0,1,2021,4028.45
281,-3,0.766282317020194,1,0,0,1,81,0,4.6,1,0,1,2021,4028.45
281,0,1.042994203726,1,0,0,1,81,0,3.2,1,0,0,2022,4028.45
281,1,0.699189514577567,1,0,0,1,81,0,3,1,0,0,2022,4028.45
281,2,1.18447293624099,1,0,0,1,81,0,3.533333333,1,0,0,2022,4028.45
281,3,1.21564621628666,1,0,0,1,81,0,3.066666667,1,0,0,2022,4028.45
281,4,0,1,0,0,1,81,0,3.466666667,1,0,0,2023,4028.45
281,6,0,1,0,0,1,81,1,3.433333333,1,0,0,2023,4028.45
281,7,0,1,0,0,1,81,1,2.866666667,1,0,0,2023,4028.45
281,5,0,1,0,0,1,81,1,3.233333333,1,0,0,2023,4028.45
282,6,0,0,0,1,0,32,1,3.033333333,1,0,1,2023,8444.44
282,-3,1.20738853020449,0,0,1,0,32,0,5.7,1,1,1,2021,8444.44
282,-2,1.22364301244369,0,0,1,0,32,0,5.066666667,1,1,1,2021,8444.44
282,-1,1.16557403451265,0,0,1,0,32,0,4.633333333,1,1,1,2021,8444.44
282,0,1.23861262558559,0,0,1,0,32,0,3.066666667,1,1,1,2021,8444.44
282,1,1.31479648147183,0,0,1,0,32,0,3.366666667,1,0,1,2022,8444.44
282,2,1.51579263989086,0,0,1,0,32,0,2.966666667,1,0,1,2022,8444.44
282,3,1.6332119122168,0,0,1,0,32,0,3.333333333,1,0,1,2022,8444.44
282,4,1.42172127459014,0,0,1,0,32,0,2.866666667,1,0,1,2022,8444.44
282,5,0,0,0,1,0,32,0,3.266666667,1,0,1,2023,8444.44
282,7,0,0,0,1,0,32,1,3.3,1,0,1,2023,8444.44
282,-5,1.2121987958941,0,0,1,0,32,0,9.1,1,1,1,2020,8444.44
282,-7,0.765335534387123,0,0,1,0,32,0,3.7,1,1,1,2020,8444.44
282,-6,1.22407169687984,0,0,1,0,32,0,14.46666667,1,1,1,2020,8444.44
282,-4,1.2017883956781,0,0,1,0,32,0,6.533333333,1,1,1,2020,8444.44
285,-4,0.631578947368421,0,0,0,0,37,0,3.333333333,1,1,1,2021,9500
285,-3,0.631578947368421,0,0,0,0,37,0,3.033333333,1,1,1,2021,9500
285,-2,1.89473684210526,0,0,0,0,37,0,3.033333333,1,1,1,2021,9500
285,-1,1.89473684210526,0,0,0,0,37,0,1.933333333,1,1,1,2021,9500
285,0,1.89473684210526,0,0,0,0,37,0,2.333333333,1,1,1,2022,9500
285,1,1.89473684210526,0,0,0,0,37,0,2.2,1,1,1,2022,9500
285,2,1.89473684210526,0,0,0,0,37,0,2.7,1,1,1,2022,9500
285,3,1.89473684210526,0,0,0,0,37,0,2.3,1,1,1,2022,9500
285,4,0,0,0,0,0,37,0,2.766666667,1,1,1,2023,9500
285,5,0,0,0,0,0,37,1,2.6,1,1,1,2023,9500
285,6,0,0,0,0,0,37,1,2.833333333,1,1,1,2023,9500
285,7,0,0,0,0,0,37,1,2.4,1,1,1,2023,9500
285,-8,0,0,0,0,0,37,,2.766666667,1,1,1,2020,9500
285,-7,1.26315789473684,0,0,0,0,37,1,8.7,1,1,1,2020,9500
285,-6,0.315789473684211,0,0,0,0,37,0,5.3,1,1,1,2020,9500
285,-5,1.36842105263158,0,0,0,0,37,0,3.566666667,1,1,1,2020,9500
286,-7,0.271995899021044,1,0,1,0,59,0,14.46666667,0,0,0,2020,653.5025
286,-6,0.413158327626903,1,0,1,0,59,0,9.1,0,0,0,2020,653.5025
286,-5,1.45762257986771,1,0,1,0,59,0,6.533333333,0,0,0,2020,653.5025
286,7,0,1,0,1,0,59,1,2.833333333,0,0,0,2023,653.5025
286,-8,0.576508888642354,1,0,1,0,59,,3.7,0,0,0,2020,653.5025
286,-4,0.158377358923646,1,0,1,0,59,0,5.7,0,0,0,2021,653.5025
286,-3,0,1,0,1,0,59,0,5.066666667,0,0,0,2021,653.5025
286,-2,0,1,0,1,0,59,1,4.633333333,0,0,0,2021,653.5025
286,-1,5.12233694591834,1,0,1,0,59,1,3.066666667,0,0,0,2021,653.5025
286,0,11.7382412462079,1,0,1,0,59,0,3.366666667,0,0,0,2022,653.5025
286,1,2.22149111900873,1,0,1,0,59,0,2.966666667,0,0,0,2022,653.5025
286,2,0,1,0,1,0,59,0,3.333333333,0,0,0,2022,653.5025
286,3,3.600812544711,1,0,1,0,59,1,2.866666667,0,0,0,2022,653.5025
286,4,0,1,0,1,0,59,0,3.266666667,0,0,0,2023,653.5025
286,5,0,1,0,1,0,59,1,3.033333333,0,0,0,2023,653.5025
286,6,0,1,0,1,0,59,1,3.3,0,0,0,2023,653.5025
287,-3,0,1,0,0,1,38,0,2.633333333,1,0,1,2021,5472.18875
287,1,0,1,1,0,1,38,1,2.233333333,1,0,1,2022,5472.18875
287,7,0,1,1,0,1,38,1,2.2,1,0,1,2023,5472.18875
287,-2,0,1,0,0,1,38,1,2.933333333,1,0,1,2021,5472.18875
287,6,0,1,1,0,1,38,1,2.733333333,1,0,1,2023,5472.18875
287,0,0,1,1,0,1,38,1,2.133333333,1,0,1,2022,5472.18875
287,-4,0.0725888704040042,1,0,0,1,38,0,2.7,1,0,1,2021,5472.18875
287,4,0,1,1,0,1,38,1,2.633333333,1,0,1,2023,5472.18875
287,-1,0,1,0,0,1,38,1,1.733333333,1,0,1,2021,5472.18875
287,-8,1.82047083079874,1,0,0,1,38,,2.533333333,1,0,1,2020,5472.18875
287,-7,1.57873209325976,1,0,0,1,38,0,4.4,1,0,1,2020,5472.18875
287,-6,2.85137277108725,1,0,0,1,38,0,3.833333333,1,0,1,2020,5472.18875
287,-5,1.67683543445025,1,0,0,1,38,0,3.033333333,1,0,1,2020,5472.18875
287,3,0,1,1,0,1,38,1,2.266666667,1,0,1,2022,5472.18875
287,2,0,1,1,0,1,38,1,2.766666667,1,0,1,2022,5472.18875
287,5,0,1,1,0,1,38,1,2.5,1,0,1,2023,5472.18875
288,4,0,0,1,1,0,46,1,3.266666667,0,0,0,2023,5821.9375
288,5,0,0,1,1,0,46,1,3.033333333,0,0,0,2023,5821.9375
288,6,0,0,1,1,0,46,1,3.3,0,0,0,2023,5821.9375
288,7,0,0,1,1,0,46,1,2.833333333,0,0,0,2023,5821.9375
288,-8,0.664898927547745,0,0,1,0,46,,3.7,0,0,0,2020,5821.9375
288,-7,0.989172418975642,0,0,1,0,46,0,14.46666667,0,0,0,2020,5821.9375
288,-6,0.698083756481412,0,0,1,0,46,0,9.1,0,0,0,2020,5821.9375
288,-5,1.00239825659413,0,0,1,0,46,0,6.533333333,0,0,0,2020,5821.9375
288,-3,1.39410634346384,0,0,1,0,46,0,5.066666667,0,0,0,2021,5821.9375
288,-2,1.36396173954117,0,0,1,0,46,0,4.633333333,0,0,0,2021,5821.9375
288,-1,0.992951229723782,0,0,1,0,46,0,3.066666667,0,0,0,2021,5821.9375
288,0,0.329787119837683,0,0,1,0,46,0,3.366666667,0,0,0,2022,5821.9375
288,1,0.299556633852562,0,0,1,0,46,0,2.966666667,0,0,0,2022,5821.9375
288,2,0,0,1,1,0,46,0,3.333333333,0,0,0,2022,5821.9375
288,3,0,0,1,1,0,46,1,2.866666667,0,0,0,2022,5821.9375
288,-4,0.894427327672274,0,0,1,0,46,0,5.7,0,0,0,2021,5821.9375
289,-8,0,1,0,0,1,57,,2.766666667,1,0,1,2020,1489.88625
289,-7,0,1,0,0,1,57,1,8.7,1,0,1,2020,1489.88625
289,-6,2.67000249180097,1,0,0,1,57,1,5.3,1,0,1,2020,1489.88625
289,-5,0.399359347064247,1,0,0,1,57,0,3.566666667,1,0,1,2020,1489.88625
289,-4,0.541853446865491,1,0,0,1,57,0,3.333333333,1,0,1,2021,1489.88625
289,2,3.09843117217841,1,0,0,1,57,0,2.7,1,0,1,2022,1489.88625
289,3,5.04259972867056,1,0,0,1,57,0,2.3,1,0,1,2022,1489.88625
289,4,0,1,0,0,1,57,0,2.766666667,1,0,1,2023,1489.88625
289,5,0,1,0,0,1,57,1,2.6,1,0,1,2023,1489.88625
289,6,0,1,0,0,1,57,1,2.833333333,1,0,1,2023,1489.88625
289,7,0,1,0,0,1,57,1,2.4,1,0,1,2023,1489.88625
289,-3,0,1,0,0,1,57,0,3.033333333,1,0,1,2021,1489.88625
289,-2,0.455524708681619,1,0,0,1,57,1,3.033333333,1,0,1,2021,1489.88625
289,-1,3.93326000558767,1,0,0,1,57,0,1.933333333,1,0,1,2021,1489.88625
289,0,2.90357737042006,1,0,0,1,57,0,2.333333333,1,0,1,2022,1489.88625
289,1,3.01825055436279,1,0,0,1,57,0,2.2,1,0,1,2022,1489.88625
290,-1,0,0,0,1,1,32,1,3.066666667,1,0,0,2021,1904.99875
290,-4,0,0,0,1,1,32,1,5.7,1,0,0,2021,1904.99875
290,-8,2.59564474779839,0,0,1,1,32,,3.7,1,0,0,2020,1904.99875
290,2,0,0,0,1,1,32,1,3.333333333,1,0,0,2022,1904.99875
290,3,0,0,0,1,1,32,1,2.866666667,1,0,0,2022,1904.99875
290,5,0,0,0,1,1,32,1,3.033333333,1,0,0,2023,1904.99875
290,1,0,0,0,1,1,32,1,2.966666667,1,0,0,2022,1904.99875
290,6,0,0,0,1,1,32,1,3.3,1,0,0,2023,1904.99875
290,-7,5.40435525220161,0,0,1,1,32,0,14.46666667,1,0,0,2020,1904.99875
290,4,0,0,0,1,1,32,1,3.266666667,1,0,0,2023,1904.99875
290,-3,0,0,0,1,1,32,1,5.066666667,1,0,0,2021,1904.99875
290,-2,0,0,0,1,1,32,1,4.633333333,1,0,0,2021,1904.99875
290,-5,0,0,0,1,1,32,1,6.533333333,1,0,0,2020,1904.99875
290,-6,0,0,0,1,1,32,0,9.1,1,0,0,2020,1904.99875
290,0,0,0,0,1,1,32,1,3.366666667,1,0,0,2022,1904.99875
290,7,0,0,0,1,1,32,1,2.833333333,1,0,0,2023,1904.99875
291,7,0,0,0,1,1,47,1,2.633333333,1,0,0,2023,3742.55
291,-7,0.611468116658428,0,0,1,1,47,0,7.883333333,1,0,0,2020,3742.55
291,-6,0.851619884837878,0,0,1,1,47,0,5.316666667,1,0,0,2020,3742.55
291,-5,0.921890155108148,0,0,1,1,47,0,3.783333333,1,0,0,2020,3742.55
291,-4,1.17127359687913,0,0,1,1,47,0,3.6,1,0,0,2021,3742.55
291,-3,1.27941911263711,0,0,1,1,47,0,3.4,1,0,0,2021,3742.55
291,-8,0.57958076712402,0,0,1,1,47,,3.95,1,0,0,2020,3742.55
291,-2,1.64206757424751,0,0,1,1,47,0,3.466666667,1,0,0,2021,3742.55
291,-1,0.942680792507782,0,0,1,1,47,0,2.366666667,1,0,0,2021,3742.55
291,0,1.43047387476453,0,0,1,1,47,0,2.816666667,1,0,0,2022,3742.55
291,1,1.45062323816649,0,0,1,1,47,0,2.5,1,0,0,2022,3742.55
291,2,1.51924222789275,0,0,1,1,47,0,2.916666667,1,0,0,2022,3742.55
291,3,1.47010727979586,0,0,1,1,47,0,2.55,1,0,0,2022,3742.55
291,4,0,0,0,1,1,47,0,3.133333333,1,0,0,2023,3742.55
291,5,0,0,0,1,1,47,1,2.716666667,1,0,0,2023,3742.55
291,6,0,0,0,1,1,47,1,2.95,1,0,0,2023,3742.55
293,-8,0.856856446564631,0,0,1,0,30,,3.7,1,1,1,2020,25934.2975
293,-7,0.927106662519006,0,0,1,0,30,0,9.933333333,1,1,1,2020,25934.2975
293,-6,1.00792936457986,0,0,1,0,30,0,6.1,1,1,1,2020,25934.2975
293,-5,0.997603655930915,0,0,1,0,30,0,4.366666667,1,1,1,2020,25934.2975
293,-4,0.997497618742131,0,0,1,0,30,0,4.066666667,1,1,1,2021,25934.2975
293,-3,1.19058979715953,0,0,1,0,30,0,3.533333333,1,1,1,2021,25934.2975
293,-2,1.08727255866483,0,0,1,0,30,0,3.533333333,1,1,1,2021,25934.2975
293,-1,0.935143895839091,0,0,1,0,30,0,2.4,1,1,1,2021,25934.2975
293,0,1.1422576609218,0,0,1,0,30,0,3.066666667,1,0,1,2022,25934.2975
293,1,1.24599866258186,0,0,1,0,30,0,2.7,1,0,1,2022,25934.2975
293,2,1.30160572114976,0,0,1,0,30,0,3.166666667,1,0,1,2022,25934.2975
293,3,1.05459613856901,0,0,1,0,30,0,2.8,1,0,1,2022,25934.2975
293,4,0,0,0,1,0,30,0,3.366666667,1,0,1,2023,25934.2975
293,5,0,0,0,1,0,30,1,2.966666667,1,0,1,2023,25934.2975
293,6,0,0,0,1,0,30,1,3.2,1,0,1,2023,25934.2975
293,7,0,0,0,1,0,30,1,2.766666667,1,0,1,2023,25934.2975
295,-3,0.955656335783712,1,0,0,0,46,0,5.066666667,1,0,1,2021,9161.85
295,-2,1.01015297128855,1,0,0,0,46,0,4.633333333,1,0,1,2021,9161.85
295,-1,1.04052238357974,1,0,0,0,46,0,3.066666667,1,0,1,2021,9161.85
295,0,1.08849304452703,1,0,0,0,46,0,3.366666667,1,0,1,2022,9161.85
295,1,1.13976871483379,1,0,0,0,46,0,2.966666667,1,0,1,2022,9161.85
295,2,1.20513542570551,1,1,0,0,46,0,3.333333333,1,0,1,2022,9161.85
295,3,1.02054279430464,1,1,0,0,46,0,2.866666667,1,0,1,2022,9161.85
295,4,0,1,1,0,0,46,0,3.266666667,1,0,1,2023,9161.85
295,5,0,1,1,0,0,46,1,3.033333333,1,0,1,2023,9161.85
295,6,0,1,1,0,0,46,1,3.3,1,0,1,2023,9161.85
295,7,0,1,1,0,0,46,1,2.833333333,1,0,1,2023,9161.85
295,-8,0.832236939046153,1,0,0,0,46,,3.7,1,0,1,2020,9161.85
295,-7,0.981321458002478,1,0,0,0,46,0,14.46666667,1,0,1,2020,9161.85
295,-6,0.964637054743311,1,0,0,0,46,0,9.1,1,0,1,2020,9161.85
295,-4,0.928660696256761,1,0,0,0,46,0,5.7,1,0,1,2021,9161.85
295,-5,1.2868121612993,1,0,0,0,46,0,6.533333333,1,0,1,2020,9161.85
296,-5,1.63510296957257,0,0,1,1,32,0,6.533333333,0,0,0,2020,3983.8225
296,2,0.204527184632347,0,0,1,1,32,0,3.333333333,0,0,0,2022,3983.8225
296,3,0.474283179032198,0,0,1,1,32,0,2.866666667,0,0,0,2022,3983.8225
296,-8,1.42379586439908,0,0,1,1,32,,3.7,0,0,0,2020,3983.8225
296,1,0.0120487295806979,0,0,1,1,32,1,2.966666667,0,0,0,2022,3983.8225
296,5,0,0,0,1,1,32,1,3.033333333,0,0,0,2023,3983.8225
296,6,0,0,0,1,1,32,1,3.3,0,0,0,2023,3983.8225
296,0,0,0,0,1,1,32,1,3.366666667,0,0,0,2022,3983.8225
296,4,0,0,0,1,1,32,0,3.266666667,0,0,0,2023,3983.8225
296,-2,0,0,0,1,1,32,0,4.633333333,0,0,0,2021,3983.8225
296,-1,0,0,0,1,1,32,1,3.066666667,0,0,0,2021,3983.8225
296,-4,1.52284144185641,0,0,1,1,32,0,5.7,0,0,0,2021,3983.8225
296,-3,1.02595685425242,0,0,1,1,32,0,5.066666667,0,0,0,2021,3983.8225
296,-6,1.15735829093791,0,0,1,1,32,0,9.1,0,0,0,2020,3983.8225
296,-7,1.23494457898162,0,0,1,1,32,0,14.46666667,0,0,0,2020,3983.8225
296,7,0,0,0,1,1,32,1,2.833333333,0,0,0,2023,3983.8225
297,5,0,1,1,1,1,60,1,2.6,1,0,0,2023,896.68
297,6,0,1,1,1,1,60,1,2.833333333,1,0,0,2023,896.68
297,7,0,1,1,1,1,60,1,2.4,1,0,0,2023,896.68
297,2,2.22518624258375,1,1,1,1,60,0,2.7,1,0,0,2022,896.68
297,3,0.333407681670161,1,1,1,1,60,0,2.3,1,0,0,2022,896.68
297,4,0,1,1,1,1,60,0,2.766666667,1,0,0,2023,896.68
297,-2,2.65114645135388,1,0,1,1,60,0,3.033333333,1,0,0,2021,896.68
297,-8,0,1,0,1,1,60,,2.766666667,1,0,0,2020,896.68
297,0,2.15846232769773,1,0,1,1,60,0,2.333333333,1,0,0,2022,896.68
297,1,2.93417941740643,1,0,1,1,60,0,2.2,1,0,0,2022,896.68
297,-1,3.19665878574296,1,0,1,1,60,0,1.933333333,1,0,0,2021,896.68
297,-3,1.48814515769282,1,0,1,1,60,0,3.033333333,1,0,0,2021,896.68
297,-5,0,1,0,1,1,60,1,3.566666667,1,0,0,2020,896.68
297,-7,0,1,0,1,1,60,1,8.7,1,0,0,2020,896.68
297,-4,0.664049605210331,1,0,1,1,60,1,3.333333333,1,0,0,2021,896.68
297,-6,0,1,0,1,1,60,1,5.3,1,0,0,2020,896.68
298,-1,1.08445115297704,0,0,0,0,52,0,3.1,1,0,0,2021,10149.595
298,0,0.938998058543223,0,0,0,0,52,0,3.833333333,1,0,1,2022,10149.595
298,1,0.951034992036628,0,0,0,0,52,0,3.133333333,1,0,1,2022,10149.595
298,2,1.087471963167,0,0,0,0,52,0,3.666666667,1,0,1,2022,10149.595
298,3,1.5611135222637,0,0,0,0,52,0,3.2,1,0,1,2022,10149.595
298,4,0,0,0,0,0,52,0,3.933333333,1,0,1,2023,10149.595
298,5,0,0,0,0,0,52,1,3.466666667,1,0,1,2023,10149.595
298,6,0,0,0,0,0,52,1,3.633333333,1,0,1,2023,10149.595
298,7,0,0,0,0,0,52,1,3.233333333,1,0,1,2023,10149.595
298,-4,0.869241580575383,0,0,0,0,52,0,5.4,1,0,0,2021,10149.595
298,-3,1.02637494402486,0,0,0,0,52,0,5.333333333,1,0,0,2021,10149.595
298,-2,1.06792931146514,0,0,0,0,52,0,4.8,1,0,0,2021,10149.595
298,-7,0.879532631597616,0,0,0,0,52,0,12.3,1,0,0,2020,10149.595
