"stid","seq","unemployed","treatment","expunge","white","female","age_enroll","total_income","income","income_lag","unemploy_lag","ps_employed","local_unemploy","married","dependent","year"
"KSSTID0173",-4,0,0,0,1,1,42,7856.77,8.96925813015581,8.86713854235296,0,1,2.983333333,0,1,2020
"KSSTID0173",-3,0,0,0,1,1,42,6618.95,8.79784309603244,8.96925813015581,0,1,6.433333333,0,1,2020
"KSSTID0174",2,0,0,0,1,1,41,1090.5,6.99530817599,8.45662119321516,0,0,3.111111111,0,1,2021
"KSSTID0174",3,0,0,0,1,1,41,5966.48,8.69408000672015,6.99530817599,0,0,2.1,0,1,2021
"KSSTID0174",4,0,0,0,1,1,41,5710.39,8.65021770559959,8.69408000672015,0,0,2.511111111,0,1,2022
"KSSTID0174",5,0,0,0,1,1,41,5565.25,8.62447685663591,8.65021770559959,0,0,2.4,0,1,2022
"KSSTID0174",6,0,0,0,1,1,41,4376.39,8.38420793534628,8.62447685663591,0,0,2.922222222,0,1,2022
"KSSTID0174",7,0,0,0,1,1,41,6955.46,8.84742600324743,8.38420793534628,0,0,2.422222222,0,1,2022
"KSSTID0174",-8,0,0,0,1,1,41,5578.92,8.62692971835502,,,0,3.488888889,0,1,2019
"KSSTID0174",-7,0,0,0,1,1,41,6638.48,8.80078892615082,8.62692971835502,0,0,2.955555556,0,1,2019
"KSSTID0174",-6,0,0,0,1,1,41,5848.95,8.67418839318083,8.80078892615082,0,0,3.233333333,0,1,2019
"KSSTID0174",-5,0,0,0,1,1,41,6971.94,8.84979222256618,8.67418839318083,0,0,2.633333333,0,1,2019
"KSSTID0174",-4,0,0,0,1,1,41,6280.76,8.74540547497528,8.84979222256618,0,0,3.233333333,0,1,2020
"KSSTID0174",-3,0,0,0,1,1,41,7152.25,8.87532207786811,8.74540547497528,0,0,6.611111111,0,1,2020
"KSSTID0174",-2,0,0,0,1,1,41,7160.88,8.87652779532167,8.87532207786811,0,0,4.822222222,0,1,2020
"KSSTID0174",-1,0,0,0,1,1,41,6135.94,8.72208152557741,8.87652779532167,0,0,3.533333333,0,1,2020
"KSSTID0174",0,0,0,0,1,1,41,6772.3,8.82074369175236,8.72208152557741,0,0,3.355555556,0,1,2021
"KSSTID0174",1,0,0,0,1,1,41,4705.13,8.45662119321516,8.82074369175236,0,0,2.933333333,0,1,2021
"KSSTID0175",-8,1,0,0,1,1,46,0,0,,,1,3.733333333,0,1,2019
"KSSTID0175",-7,1,0,0,1,1,46,0,0,0,1,1,3.233333333,0,1,2019
"KSSTID0175",-6,1,0,0,1,1,46,0,0,0,1,1,3.5,0,1,2019
"KSSTID0175",-5,1,0,0,1,1,46,0,0,0,1,1,2.966666667,0,1,2019
"KSSTID0175",-4,1,0,0,1,1,46,0,0,0,1,1,3.7,0,1,2020
"KSSTID0175",-3,1,0,0,1,1,46,0,0,0,1,1,14.46666667,0,1,2020
"KSSTID0175",-2,1,0,0,1,1,46,0,0,0,1,1,9.1,0,1,2020
"KSSTID0175",-1,1,0,0,1,1,46,0,0,0,1,1,6.533333333,0,1,2020
"KSSTID0175",0,1,0,0,1,1,46,0,0,0,1,1,5.7,0,1,2021
"KSSTID0175",1,1,0,0,1,1,46,0,0,0,1,1,5.066666667,0,1,2021
"KSSTID0175",2,1,0,0,1,1,46,0,0,0,1,1,4.633333333,0,1,2021
"KSSTID0175",3,1,0,0,1,1,46,0,0,0,1,1,3.066666667,0,1,2021
"KSSTID0175",4,1,0,0,1,1,46,0,0,0,1,1,3.366666667,0,1,2022
"KSSTID0175",5,1,0,0,1,1,46,0,0,0,1,1,2.966666667,0,1,2022
"KSSTID0175",6,1,0,1,1,1,46,0,0,0,1,1,3.333333333,0,1,2022
"KSSTID0175",7,1,0,1,1,1,46,0,0,0,1,1,2.866666667,0,1,2022
"KSSTID0176",-8,0,1,0,1,1,36,2858.31,7.95833561596507,,,1,3.1,0,0,2019
"KSSTID0176",-7,0,1,0,1,1,36,660.12,6.49393536649122,7.95833561596507,0,1,2.666666667,0,0,2019
"KSSTID0176",-6,1,1,0,1,1,36,0,0,6.49393536649122,0,1,2.966666667,0,0,2019
"KSSTID0176",-5,1,1,0,1,1,36,0,0,0,1,1,2.366666667,0,0,2019
"KSSTID0176",-4,1,1,0,1,1,36,0,0,0,1,1,2.933333333,0,0,2020
"KSSTID0176",-3,1,1,0,1,1,36,0,0,0,1,1,9.633333333,0,0,2020
"KSSTID0176",-2,1,1,0,1,1,36,0,0,0,1,1,6.2,0,0,2020
"KSSTID0176",-1,1,1,0,1,1,36,0,0,0,1,1,4.033333333,0,0,2020
"KSSTID0176",0,1,1,0,1,1,36,0,0,0,1,1,3.8,0,0,2021
"KSSTID0176",1,1,1,0,1,1,36,0,0,0,1,1,3.4,0,0,2021
"KSSTID0176",2,1,1,0,1,1,36,0,0,0,1,1,3.333333333,0,0,2021
"KSSTID0176",3,1,1,0,1,1,36,0,0,0,1,1,2,0,0,2021
"KSSTID0176",4,1,1,0,1,1,36,0,0,0,1,1,2.466666667,0,0,2022
"KSSTID0176",5,1,1,0,1,1,36,0,0,0,1,1,2.4,0,0,2022
"KSSTID0176",6,1,1,0,1,1,36,0,0,0,1,1,2.9,0,0,2022
"KSSTID0176",7,1,1,0,1,1,36,0,0,0,1,1,2.333333333,0,0,2022
"KSSTID0177",6,0,1,1,1,1,58,2590.93,7.86015805093465,8.05376628802012,0,1,2.9,0,0,2022
"KSSTID0177",7,0,1,1,1,1,58,4097.94,8.31848368268069,7.86015805093465,0,1,2.483333333,0,0,2022
"KSSTID0177",-8,0,1,0,1,1,58,6630.2,8.79954106227732,,,1,4.216666667,0,0,2019
"KSSTID0177",-7,0,1,0,1,1,58,7661.25,8.94406095328481,8.79954106227732,0,1,3.133333333,0,0,2019
"KSSTID0177",-6,0,1,0,1,1,58,6970.18,8.84953978641254,8.94406095328481,0,1,3.433333333,0,0,2019
"KSSTID0177",-5,0,1,0,1,1,58,7961.12,8.98245057503674,8.84953978641254,0,1,2.916666667,0,0,2019
"KSSTID0177",-4,0,1,0,1,1,58,7907.92,8.97574651540947,8.98245057503674,0,1,3.65,0,0,2020
"KSSTID0177",-3,0,1,0,1,1,58,5996.05,8.69902296063584,8.97574651540947,0,1,7.183333333,0,0,2020
"KSSTID0177",-2,1,1,0,1,1,58,0,0,8.69902296063584,0,1,4.8,0,0,2020
"KSSTID0177",-1,1,1,0,1,1,58,0,0,0,1,1,3.633333333,0,0,2020
"KSSTID0177",0,1,1,0,1,1,58,0,0,0,1,1,3.65,0,0,2021
"KSSTID0177",1,1,1,0,1,1,58,0,0,0,1,1,3.066666667,0,0,2021
"KSSTID0177",2,0,1,1,1,1,58,783.16,6.66461308116124,0,1,1,3.15,0,0,2021
"KSSTID0177",3,0,1,1,1,1,58,1301.79,7.17226339759737,6.66461308116124,0,1,2.166666667,0,0,2021
"KSSTID0177",4,0,1,1,1,1,58,2718.01,7.90802312244844,7.17226339759737,0,1,2.75,0,0,2022
"KSSTID0177",5,0,1,1,1,1,58,3144.62,8.05376628802012,7.90802312244844,0,1,2.416666667,0,0,2022
"KSSTID0178",-6,1,1,0,0,0,35,0,0,0,1,0,4.266666667,1,1,2019
"KSSTID0178",7,1,1,1,0,0,35,0,0,0,1,0,3.2,1,1,2022
"KSSTID0178",-5,1,1,0,0,0,35,0,0,0,1,0,3.533333333,1,1,2019
"KSSTID0178",2,1,1,1,0,0,35,0,0,0,1,0,4.8,0,0,2021
"KSSTID0178",-1,0,1,0,0,0,35,9082.26,9.11418843799619,7.32299908605384,0,0,5.4,0,0,2020
"KSSTID0178",3,1,1,1,0,0,35,0,0,0,1,0,3.1,0,0,2021
"KSSTID0178",-4,1,1,0,0,0,35,0,0,0,1,0,4.233333333,0,0,2020
"KSSTID0178",-7,1,1,0,0,0,35,0,0,7.57959710371475,0,0,3.9,1,1,2019
"KSSTID0178",4,1,1,1,0,0,35,0,0,0,1,0,3.833333333,1,1,2022
"KSSTID0178",-8,0,1,0,0,0,35,1956.84,7.57959710371475,,,0,4.833333333,1,1,2019
"KSSTID0178",-2,0,1,0,0,0,35,1513.74,7.32299908605384,0,1,0,7.966666667,0,0,2020
"KSSTID0178",0,1,1,0,0,0,35,0,0,9.11418843799619,0,0,5.4,0,0,2021
"KSSTID0178",-3,1,1,0,0,0,35,0,0,0,1,0,12.3,0,0,2020
"KSSTID0178",1,1,1,0,0,0,35,0,0,0,1,0,5.333333333,0,0,2021
"KSSTID0178",5,1,1,1,0,0,35,0,0,0,1,0,3.133333333,1,1,2022
"KSSTID0178",6,1,1,1,0,0,35,0,0,0,1,0,3.666666667,1,1,2022
"KSSTID0179",0,1,1,0,1,0,31,0,0,0,1,1,4.066666667,1,1,2021
"KSSTID0179",6,0,1,1,1,0,31,9669.26,9.17681047536613,6.39298856598288,0,1,3.45,1,1,2022
"KSSTID0179",7,0,1,1,1,0,31,1105.47,7.00893004660661,9.17681047536613,0,1,2.833333333,1,1,2022
"KSSTID0179",1,1,1,0,1,0,31,0,0,0,1,1,3.766666667,1,1,2021
"KSSTID0179",2,0,1,1,1,0,31,3055.15,8.02491123285148,0,1,1,3.983333333,1,1,2021
"KSSTID0179",4,0,1,1,1,0,31,4364.28,8.38143761283724,8.97883067182959,0,1,2.933333333,1,1,2022
"KSSTID0179",-6,1,1,0,1,0,31,0,0,0,1,1,4.05,1,1,2019
"KSSTID0179",3,0,1,1,1,0,31,7932.35,8.97883067182959,8.02491123285148,0,1,2.6,1,1,2021
"KSSTID0179",-4,1,1,0,1,0,31,0,0,0,1,1,3.983333333,1,1,2020
"KSSTID0179",-7,1,1,0,1,0,31,0,0,0,1,1,4.116666667,1,1,2019
"KSSTID0179",-1,1,1,0,1,0,31,0,0,0,1,1,4.366666667,1,1,2020
"KSSTID0179",5,0,1,1,1,0,31,596.64,6.39298856598288,8.38143761283724,0,1,2.95,1,1,2022
"KSSTID0179",-8,1,1,0,1,0,31,0,0,,,1,3.983333333,1,1,2019
"KSSTID0179",-3,1,1,0,1,0,31,0,0,0,1,1,7.283333333,1,1,2020
"KSSTID0179",-2,1,1,0,1,0,31,0,0,0,1,1,6.033333333,1,1,2020
"KSSTID0179",-5,1,1,0,1,0,31,0,0,0,1,1,3.316666667,1,1,2019
"KSSTID0180",-8,1,0,0,1,0,27,0,0,,,1,3.533333333,0,0,2019
"KSSTID0180",2,0,0,0,1,0,27,2430.6,7.79630475587457,0,1,1,3.5,0,0,2021
"KSSTID0180",1,1,0,0,1,0,27,0,0,0,1,1,3.344444444,0,0,2021
"KSSTID0180",-1,1,0,0,1,0,27,0,0,6.76428898395686,0,1,3.7,0,0,2020
"KSSTID0180",3,0,0,0,1,0,27,5285.4,8.57289276388661,7.79630475587457,0,1,2.188888889,0,0,2021
"KSSTID0180",-7,0,0,0,1,0,27,1961.45,7.581948971625,0,1,1,2.955555556,0,0,2019
"KSSTID0180",-2,0,0,0,1,0,27,865.35,6.76428898395686,9.12537816672657,0,1,5.533333333,0,0,2020
"KSSTID0180",-6,0,0,0,1,0,27,497.74,6.21208491787775,7.581948971625,0,1,3.255555556,0,0,2019
"KSSTID0180",0,1,0,0,1,0,27,0,0,0,1,1,3.511111111,0,0,2021
"KSSTID0180",4,0,0,0,1,0,27,2206.2,7.69948002290308,8.57289276388661,0,1,2.733333333,0,0,2022
"KSSTID0180",7,1,0,0,1,0,27,0,0,0,1,1,2.677777778,0,0,2022
"KSSTID0180",6,1,0,0,1,0,27,0,0,0,1,1,3.3,0,0,2022
"KSSTID0180",-3,0,0,0,1,0,27,9184.47,9.12537816672657,7.43934777089699,0,1,7.455555556,0,0,2020
"KSSTID0180",-5,0,0,0,1,0,27,31.11,3.46916750810142,6.21208491787775,0,1,2.566666667,0,0,2019
"KSSTID0180",-4,0,0,0,1,0,27,1700.64,7.43934777089699,3.46916750810142,0,1,3.177777778,0,0,2020
"KSSTID0180",5,1,0,0,1,0,27,0,0,7.69948002290308,0,1,2.633333333,0,0,2022
"KSSTID0181",2,0,0,0,1,1,28,3484.56,8.15638399895129,8.46701085862962,0,0,3.533333333,0,1,2021
"KSSTID0181",-2,0,0,0,1,1,28,6538.01,8.78554105684593,9.06677595936555,0,0,6.1,0,1,2020
"KSSTID0181",1,0,0,0,1,1,28,4754.28,8.46701085862962,7.76500064136419,0,0,3.533333333,0,1,2021
"KSSTID0181",-1,0,0,0,1,1,28,3710.2,8.21911055343753,8.78554105684593,0,0,4.366666667,0,1,2020
"KSSTID0181",-3,0,0,0,1,1,28,8661.65,9.06677595936555,7.93791740601252,0,0,9.933333333,0,1,2020
"KSSTID0181",4,0,0,0,1,1,28,4595.15,8.43297427551179,6.68928827555183,0,0,3.066666667,0,1,2022
"KSSTID0181",-5,0,0,0,1,1,28,3721.95,8.22227164375299,8.4802096539183,0,0,3.133333333,0,1,2019
"KSSTID0181",3,0,0,0,1,1,28,802.75,6.68928827555183,8.15638399895129,0,0,2.4,0,1,2021
"KSSTID0181",6,0,0,0,1,1,28,674.18,6.51497932198996,8.56906241992189,0,0,3.166666667,0,1,2022
"KSSTID0181",0,0,0,0,1,1,28,2355.66,7.76500064136419,8.21911055343753,0,0,4.066666667,0,1,2021
"KSSTID0181",-7,0,0,0,1,1,28,2074.72,7.63806336043021,8.36446616438093,0,0,3.266666667,0,1,2019
"KSSTID0181",-6,0,0,0,1,1,28,4817.46,8.4802096539183,7.63806336043021,0,0,3.6,0,1,2019
"KSSTID0181",-4,0,0,0,1,1,28,2800.52,7.93791740601252,8.22227164375299,0,0,3.7,0,1,2020
"KSSTID0181",5,0,0,0,1,1,28,5265.19,8.56906241992189,8.43297427551179,0,0,2.7,0,1,2022
"KSSTID0181",-8,0,0,0,1,1,28,4290.82,8.36446616438093,,,0,4,0,1,2019
"KSSTID0181",7,0,0,0,1,1,28,3040.94,8.02025074875884,6.51497932198996,0,0,2.8,0,1,2022
"KSSTID0182",4,1,0,0,1,0,44,0,0,0,1,1,1.933333333,1,1,2022
"KSSTID0182",6,1,0,0,1,0,44,0,0,0,1,1,3.1,1,1,2022
"KSSTID0182",-2,1,0,0,1,0,44,0,0,0,1,1,2.9,1,1,2020
"KSSTID0182",5,1,0,0,1,0,44,0,0,0,1,1,2.033333333,1,1,2022
"KSSTID0182",3,1,0,0,1,0,44,0,0,0,1,1,1.733333333,1,1,2021
"KSSTID0182",2,1,0,0,1,0,44,0,0,0,1,1,2.633333333,1,1,2021
"KSSTID0182",-3,1,0,0,1,0,44,0,0,0,1,1,3.933333333,1,1,2020
"KSSTID0182",-1,1,0,0,1,0,44,0,0,0,1,1,2.433333333,1,1,2020
"KSSTID0182",-8,1,0,0,1,0,44,0,0,,,1,2.5,1,1,2019
"KSSTID0182",0,1,0,0,1,0,44,0,0,0,1,1,1.966666667,1,1,2021
"KSSTID0182",1,1,0,0,1,0,44,0,0,0,1,1,2.333333333,1,1,2021
"KSSTID0182",-6,1,0,0,1,0,44,0,0,0,1,1,2.666666667,1,1,2019
"KSSTID0182",-5,1,0,0,1,0,44,0,0,0,1,1,2.166666667,1,1,2019
"KSSTID0182",-7,1,0,0,1,0,44,0,0,0,1,1,2.4,1,1,2019
"KSSTID0182",-4,1,0,0,1,0,44,0,0,0,1,1,2.5,1,1,2020
"KSSTID0182",7,1,0,0,1,0,44,0,0,0,1,1,2.2,1,1,2022
"KSSTID0183",-3,1,1,0,1,1,41,0,0,0,1,1,8.466666667,1,0,2020
"KSSTID0183",-2,1,1,0,1,1,41,0,0,0,1,1,5.783333333,1,0,2020
"KSSTID0183",-1,1,1,0,1,1,41,0,0,0,1,1,4.033333333,1,0,2020
"KSSTID0183",0,1,1,0,1,1,41,0,0,0,1,1,3.75,1,0,2021
"KSSTID0183",1,0,1,0,1,1,41,1536.28,7.33776990001151,0,1,1,3.45,1,0,2021
"KSSTID0183",2,0,1,0,1,1,41,2230.33,7.71035309922693,7.33776990001151,0,1,3.533333333,1,0,2021
"KSSTID0183",3,0,1,0,1,1,41,3567.32,8.179850175777,7.71035309922693,0,1,2.266666667,1,0,2021
"KSSTID0183",4,0,1,0,1,1,41,3210.24,8.07441243436708,8.179850175777,0,1,2.8,1,0,2022
"KSSTID0183",5,0,1,0,1,1,41,2780.89,7.93088583180231,8.07441243436708,0,1,2.616666667,1,0,2022
"KSSTID0183",6,0,1,0,1,1,41,3067.83,8.02905166044947,7.93088583180231,0,1,3.266666667,1,0,2022
"KSSTID0183",7,0,1,0,1,1,41,3094.81,8.03780486331739,8.02905166044947,0,1,2.616666667,1,0,2022
"KSSTID0183",-8,1,1,0,1,1,41,0,0,,,1,3.95,1,0,2019
"KSSTID0183",-7,1,1,0,1,1,41,0,0,0,1,1,3.7,1,0,2019
"KSSTID0183",-6,1,1,0,1,1,41,0,0,0,1,1,3.983333333,1,0,2019
"KSSTID0183",-5,1,1,0,1,1,41,0,0,0,1,1,3.133333333,1,0,2019
"KSSTID0183",-4,1,1,0,1,1,41,0,0,0,1,1,3.65,1,0,2020
"KSSTID0184",-7,0,0,0,1,0,30,10973.1,9.30329323002501,9.27613185782552,0,1,2.666666667,1,1,2019
"KSSTID0184",5,0,0,0,1,0,30,19767.74,9.89185718120495,9.74067034326325,0,1,2.216666667,1,1,2022
"KSSTID0184",-5,0,0,0,1,0,30,10134.05,9.22375499227304,9.1700494863926,0,1,2.316666667,1,1,2019
"KSSTID0184",-3,0,0,0,1,0,30,8812.77,9.08407055021235,9.3394791310968,0,1,6.433333333,1,1,2020
"KSSTID0184",-6,0,0,0,1,0,30,9604.1,9.1700494863926,9.30329323002501,0,1,2.866666667,1,1,2019
"KSSTID0184",6,0,0,0,1,0,30,20263.61,9.91663129387352,9.89185718120495,0,1,2.883333333,1,1,2022
"KSSTID0184",2,0,0,0,1,0,30,16917.25,9.7361481999152,9.56882148381121,0,1,2.933333333,1,1,2021
"KSSTID0184",0,0,0,0,1,0,30,14620.02,9.59021549831199,9.48120151245685,0,1,2.95,1,1,2021
"KSSTID0184",-1,0,0,0,1,0,30,13109.93,9.48120151245685,9.34652723571436,0,1,3.15,1,1,2020
"KSSTID0184",-4,0,0,0,1,0,30,11377.48,9.3394791310968,9.22375499227304,0,1,2.983333333,1,1,2020
"KSSTID0184",-8,0,0,0,1,0,30,10679.04,9.27613185782552,,,1,3,1,1,2019
"KSSTID0184",3,0,0,0,1,0,30,20135.49,9.9102888710443,9.7361481999152,0,1,1.833333333,1,1,2021
"KSSTID0184",-2,0,0,0,1,0,30,11457.96,9.34652723571436,9.08407055021235,0,1,4.483333333,1,1,2020
"KSSTID0184",7,0,0,0,1,0,30,23320.23,10.0571193834989,9.91663129387352,0,1,2.383333333,1,1,2022
"KSSTID0184",4,0,0,0,1,0,30,16993.93,9.74067034326325,9.9102888710443,0,1,2.183333333,1,1,2022
"KSSTID0184",1,0,0,0,1,0,30,14310.54,9.56882148381121,9.59021549831199,0,1,2.766666667,1,1,2021
"KSSTID0185",-8,0,1,0,1,1,59,4392.19,8.38781089366649,,,1,2.511111111,0,0,2019
"KSSTID0185",-7,0,1,0,1,1,59,4193.7,8.34157710263729,8.38781089366649,0,1,2.255555556,0,0,2019
"KSSTID0185",-6,0,1,0,1,1,59,4891.28,8.4954137314733,8.34157710263729,0,1,2.666666667,0,0,2019
"KSSTID0185",-5,0,1,0,1,1,59,4042.88,8.30495990610959,8.4954137314733,0,1,2.111111111,0,0,2019
"KSSTID0185",-4,0,1,0,1,1,59,4691.34,8.45368667091611,8.30495990610959,0,1,2.5,1,0,2020
"KSSTID0185",-3,0,1,0,1,1,59,2635,7.8770178956224,8.45368667091611,0,1,3.622222222,1,0,2020
"KSSTID0185",-2,0,1,0,1,1,59,6356.14,8.75733386966072,7.8770178956224,0,1,3.133333333,1,0,2020
"KSSTID0185",-1,0,1,0,1,1,59,2752.54,7.9206426355627,8.75733386966072,0,1,2.344444444,1,0,2020
"KSSTID0185",0,1,1,0,1,1,59,0,0,7.9206426355627,0,1,2.222222222,1,0,2021
"KSSTID0185",1,0,1,0,1,1,59,7091.02,8.86672548726908,0,1,1,2.188888889,1,0,2021
"KSSTID0185",2,0,1,1,1,1,59,2996.67,8.00559059922177,8.86672548726908,0,1,2.633333333,1,0,2021
"KSSTID0185",3,0,1,1,1,1,59,6757.79,8.81859915893282,8.00559059922177,0,1,1.666666667,1,0,2021
"KSSTID0185",4,0,1,1,1,1,59,7960.33,8.98235135030835,8.81859915893282,0,1,2.255555556,0,0,2022
"KSSTID0185",5,0,1,1,1,1,59,5370.88,8.58893321934449,8.98235135030835,0,1,2.288888889,0,0,2022
"KSSTID0185",6,1,1,1,1,1,59,0,0,8.58893321934449,0,1,2.855555556,0,0,2022
"KSSTID0185",7,1,1,1,1,1,59,0,0,0,1,1,2.333333333,0,0,2022
"KSSTID0186",-5,1,1,0,1,1,57,0,0,0,1,1,2.366666667,0,0,2019
"KSSTID0186",2,0,1,1,1,1,57,812.5,6.70134592665909,8.22168053984927,0,1,2.5,0,0,2021
"KSSTID0186",6,0,1,1,1,1,57,1033.81,6.94197311396831,8.72790458268542,0,1,2.6,0,0,2022
"KSSTID0186",7,0,1,1,1,1,57,4046.25,8.30579291712161,6.94197311396831,0,1,2.283333333,0,0,2022
"KSSTID0186",-6,1,1,0,1,1,57,0,0,6.39293836727967,0,1,2.65,0,0,2019
"KSSTID0186",-2,1,1,0,1,1,57,0,0,0,1,1,3.133333333,0,1,2020
"KSSTID0186",-4,1,1,0,1,1,57,0,0,0,1,1,3.3,0,1,2020
"KSSTID0186",-3,1,1,0,1,1,57,0,0,0,1,1,3.833333333,0,1,2020
"KSSTID0186",5,0,1,1,1,1,57,6171.78,8.72790458268542,8.07713663853845,0,1,2.116666667,0,0,2022
"KSSTID0186",3,0,1,1,1,1,57,1157.17,7.05459645219409,6.70134592665909,0,1,1.583333333,0,0,2021
"KSSTID0186",-8,0,1,0,1,1,57,667.73,6.50538039122095,,,1,3.016666667,0,0,2019
"KSSTID0186",-7,0,1,0,1,1,57,596.61,6.39293836727967,6.50538039122095,0,1,2.583333333,0,0,2019
"KSSTID0186",4,0,1,1,1,1,57,3219,8.07713663853845,7.05459645219409,0,1,2.05,0,0,2022
"KSSTID0186",-1,1,1,0,1,1,57,0,0,0,1,1,2.183333333,0,1,2020
"KSSTID0186",0,0,1,0,1,1,57,1237.37,7.12155127773584,0,1,1,2.266666667,0,0,2021
"KSSTID0186",1,0,1,0,1,1,57,3719.75,8.22168053984927,7.12155127773584,0,1,2.216666667,0,0,2021
"KSSTID0187",-8,1,0,0,1,0,44,0,0,,,0,3.283333333,0,1,2019
"KSSTID0187",-7,1,0,0,1,0,44,0,0,0,1,0,3.483333333,0,1,2019
"KSSTID0187",-6,1,0,0,1,0,44,0,0,0,1,0,3.116666667,0,1,2019
"KSSTID0187",-5,1,0,0,1,0,44,0,0,0,1,0,3.883333333,0,0,2020
"KSSTID0187",-4,1,0,0,1,0,44,0,0,0,1,0,8.3,0,0,2020
"KSSTID0187",-3,1,0,0,1,0,44,0,0,0,1,0,5.1,0,0,2020
"KSSTID0187",-2,1,0,0,1,0,44,0,0,0,1,0,3.7,0,0,2020
"KSSTID0187",-1,1,0,0,1,0,44,0,0,0,1,0,3.666666667,0,0,2021
"KSSTID0187",0,1,0,0,1,0,44,0,0,0,1,0,3.2,0,0,2021
"KSSTID0187",1,1,0,0,1,0,44,0,0,0,1,0,3.3,0,0,2021
"KSSTID0187",2,1,0,0,1,0,44,0,0,0,1,0,2.216666667,0,0,2021
"KSSTID0187",3,1,0,0,1,0,44,0,0,0,1,0,3,0,1,2022
"KSSTID0187",4,1,0,0,1,0,44,0,0,0,1,0,2.666666667,0,1,2022
"KSSTID0187",5,1,0,0,1,0,44,0,0,0,1,0,3.083333333,0,1,2022
"KSSTID0187",6,1,0,0,1,0,44,0,0,0,1,0,2.583333333,0,1,2022
"KSSTID0187",7,1,0,0,1,0,44,0,0,0,1,0,3.383333333,0,1,2023
"KSSTID0188",-8,1,0,0,1,0,39,0,0,,,1,3,1,1,2019
"KSSTID0188",-7,1,0,0,1,0,39,0,0,0,1,1,2.666666667,1,1,2019
"KSSTID0188",-6,1,0,0,1,0,39,0,0,0,1,1,2.866666667,1,1,2019
"KSSTID0188",-5,1,0,0,1,0,39,0,0,0,1,1,2.316666667,1,1,2019
"KSSTID0188",-4,1,0,0,1,0,39,0,0,0,1,1,2.983333333,1,1,2020
"KSSTID0188",-3,1,0,0,1,0,39,0,0,0,1,1,6.433333333,1,1,2020
"KSSTID0188",-2,1,0,0,1,0,39,0,0,0,1,1,4.483333333,1,1,2020
"KSSTID0188",-1,1,0,0,1,0,39,0,0,0,1,1,3.15,1,1,2020
"KSSTID0188",0,1,0,0,1,0,39,0,0,0,1,1,2.95,1,1,2021
"KSSTID0188",1,1,0,0,1,0,39,0,0,0,1,1,2.766666667,1,1,2021
"KSSTID0188",2,1,0,0,1,0,39,0,0,0,1,1,2.933333333,1,1,2021
"KSSTID0188",3,1,0,0,1,0,39,0,0,0,1,1,1.833333333,1,1,2021
"KSSTID0188",4,1,0,0,1,0,39,0,0,0,1,1,2.183333333,1,1,2022
"KSSTID0188",5,1,0,0,1,0,39,0,0,0,1,1,2.216666667,1,1,2022
"KSSTID0188",6,1,0,0,1,0,39,0,0,0,1,1,2.883333333,1,1,2022
"KSSTID0188",7,1,0,0,1,0,39,0,0,0,1,1,2.383333333,1,1,2022
"KSSTID0189",-8,0,1,0,1,1,41,6707.04,8.81106208595454,,,1,4.15,0,1,2019
"KSSTID0189",-7,0,1,0,1,1,41,8297.98,9.02388789466664,8.81106208595454,0,1,3.283333333,0,1,2019
"KSSTID0189",-6,0,1,0,1,1,41,6698.85,8.80984041706874,9.02388789466664,0,1,3.483333333,0,1,2019
"KSSTID0189",-5,0,1,0,1,1,41,7318.99,8.8983642408342,8.80984041706874,0,1,3.116666667,0,1,2019
"KSSTID0189",-4,0,1,0,1,1,41,6547.7,8.78702183564843,8.8983642408342,0,1,3.883333333,0,0,2020
"KSSTID0189",-3,0,1,0,1,1,41,8538.24,9.05242728984827,8.78702183564843,0,1,8.3,0,0,2020
"KSSTID0189",-2,0,1,0,1,1,41,7184.66,8.87984265233201,9.05242728984827,0,1,5.1,0,0,2020
"KSSTID0189",-1,0,1,0,1,1,41,8387.64,9.0346336885866,8.87984265233201,0,1,3.7,0,0,2020
"KSSTID0189",0,0,1,0,1,1,41,7950.7,8.9811410212666,9.0346336885866,0,1,3.666666667,0,1,2021
"KSSTID0189",1,0,1,0,1,1,41,4755.74,8.46731783864259,8.9811410212666,0,1,3.2,0,1,2021
"KSSTID0189",2,0,1,1,1,1,41,7215.04,8.88406160496435,8.46731783864259,0,1,3.3,0,1,2021
"KSSTID0189",3,0,1,1,1,1,41,13647.95,9.52141787457745,8.88406160496435,0,1,2.216666667,0,1,2021
"KSSTID0189",4,0,1,1,1,1,41,14076.91,9.5523621811941,9.52141787457745,0,1,3,0,1,2022
"KSSTID0189",5,0,1,1,1,1,41,14076.91,9.5523621811941,9.5523621811941,0,1,2.666666667,0,1,2022
"KSSTID0189",6,0,1,1,1,1,41,16323.08,9.70039659727331,9.5523621811941,0,1,3.083333333,0,1,2022
"KSSTID0189",7,0,1,1,1,1,41,16397.57,9.70494941488862,9.70039659727331,0,1,2.583333333,0,1,2022
"KSSTID0190",-3,0,0,0,0,1,38,5384.34,8.59143572594461,8.66700188702978,0,1,9.633333333,0,1,2020
"KSSTID0190",-2,0,0,0,0,1,38,7107.36,8.86902683515015,8.59143572594461,0,1,6.2,0,1,2020
"KSSTID0190",-1,0,0,0,0,1,38,4358.8,8.38018146373132,8.86902683515015,0,1,4.033333333,0,1,2020
"KSSTID0190",0,0,0,0,0,1,38,5595,8.62980733578537,8.38018146373132,0,1,3.8,0,1,2021
